hex_id,geometry
580,"POLYGON ((103.7901707732657 1.440032577283949, 103.7911391671341 1.439473474823332, 103.7911391671341 1.438355269902099, 103.7901707732657 1.437796167441482, 103.7892023793973 1.438355269902099, 103.7892023793973 1.439473474823332, 103.7901707732657 1.440032577283949))"
581,"POLYGON ((103.7921075610026 1.440032577283949, 103.793075954871 1.439473474823332, 103.793075954871 1.438355269902099, 103.7921075610026 1.437796167441482, 103.7911391671341 1.438355269902099, 103.7911391671341 1.439473474823332, 103.7921075610026 1.440032577283949))"
582,"POLYGON ((103.7940443487394 1.440032577283949, 103.7950127426078 1.439473474823332, 103.7950127426078 1.438355269902099, 103.7940443487394 1.437796167441482, 103.793075954871 1.438355269902099, 103.793075954871 1.439473474823332, 103.7940443487394 1.440032577283949))"
583,"POLYGON ((103.7959811364763 1.440032577283949, 103.7969495303447 1.439473474823332, 103.7969495303447 1.438355269902099, 103.7959811364763 1.437796167441482, 103.7950127426079 1.438355269902099, 103.7950127426079 1.439473474823332, 103.7959811364763 1.440032577283949))"
584,"POLYGON ((103.7979179242131 1.440032577283949, 103.7988863180815 1.439473474823332, 103.7988863180815 1.438355269902099, 103.7979179242131 1.437796167441482, 103.7969495303447 1.438355269902099, 103.7969495303447 1.439473474823332, 103.7979179242131 1.440032577283949))"
585,"POLYGON ((103.79985471195 1.440032577283949, 103.8008231058184 1.439473474823332, 103.8008231058184 1.438355269902099, 103.79985471195 1.437796167441482, 103.7988863180816 1.438355269902099, 103.7988863180816 1.439473474823332, 103.79985471195 1.440032577283949))"
586,"POLYGON ((103.8017914996868 1.440032577283949, 103.8027598935552 1.439473474823332, 103.8027598935552 1.438355269902099, 103.8017914996868 1.437796167441482, 103.8008231058184 1.438355269902099, 103.8008231058184 1.439473474823332, 103.8017914996868 1.440032577283949))"
587,"POLYGON ((103.8037282874237 1.440032577283949, 103.8046966812921 1.439473474823332, 103.8046966812921 1.438355269902099, 103.8037282874237 1.437796167441482, 103.8027598935553 1.438355269902099, 103.8027598935553 1.439473474823332, 103.8037282874237 1.440032577283949))"
596,"POLYGON ((103.7775816529762 1.438355269902099, 103.7785500468446 1.437796167441482, 103.7785500468446 1.436677962520249, 103.7775816529762 1.436118860059632, 103.7766132591078 1.436677962520249, 103.7766132591078 1.437796167441482, 103.7775816529762 1.438355269902099))"
597,"POLYGON ((103.779518440713 1.438355269902099, 103.7804868345815 1.437796167441482, 103.7804868345815 1.436677962520249, 103.779518440713 1.436118860059632, 103.7785500468446 1.436677962520249, 103.7785500468446 1.437796167441482, 103.779518440713 1.438355269902099))"
598,"POLYGON ((103.7814552284499 1.438355269902099, 103.7824236223183 1.437796167441482, 103.7824236223183 1.436677962520249, 103.7814552284499 1.436118860059632, 103.7804868345815 1.436677962520249, 103.7804868345815 1.437796167441482, 103.7814552284499 1.438355269902099))"
602,"POLYGON ((103.7892023793973 1.438355269902099, 103.7901707732657 1.437796167441482, 103.7901707732657 1.436677962520249, 103.7892023793973 1.436118860059632, 103.7882339855289 1.436677962520249, 103.7882339855289 1.437796167441482, 103.7892023793973 1.438355269902099))"
603,"POLYGON ((103.7911391671341 1.438355269902099, 103.7921075610026 1.437796167441482, 103.7921075610026 1.436677962520249, 103.7911391671341 1.436118860059632, 103.7901707732657 1.436677962520249, 103.7901707732657 1.437796167441482, 103.7911391671341 1.438355269902099))"
604,"POLYGON ((103.793075954871 1.438355269902099, 103.7940443487394 1.437796167441482, 103.7940443487394 1.436677962520249, 103.793075954871 1.436118860059632, 103.7921075610026 1.436677962520249, 103.7921075610026 1.437796167441482, 103.793075954871 1.438355269902099))"
605,"POLYGON ((103.7950127426079 1.438355269902099, 103.7959811364763 1.437796167441482, 103.7959811364763 1.436677962520249, 103.7950127426079 1.436118860059632, 103.7940443487394 1.436677962520249, 103.7940443487394 1.437796167441482, 103.7950127426079 1.438355269902099))"
606,"POLYGON ((103.7969495303447 1.438355269902099, 103.7979179242131 1.437796167441482, 103.7979179242131 1.436677962520249, 103.7969495303447 1.436118860059632, 103.7959811364763 1.436677962520249, 103.7959811364763 1.437796167441482, 103.7969495303447 1.438355269902099))"
607,"POLYGON ((103.7988863180816 1.438355269902099, 103.79985471195 1.437796167441482, 103.79985471195 1.436677962520249, 103.7988863180816 1.436118860059632, 103.7979179242131 1.436677962520249, 103.7979179242131 1.437796167441482, 103.7988863180816 1.438355269902099))"
608,"POLYGON ((103.8008231058184 1.438355269902099, 103.8017914996868 1.437796167441482, 103.8017914996868 1.436677962520249, 103.8008231058184 1.436118860059632, 103.79985471195 1.436677962520249, 103.79985471195 1.437796167441482, 103.8008231058184 1.438355269902099))"
609,"POLYGON ((103.8027598935553 1.438355269902099, 103.8037282874237 1.437796167441482, 103.8037282874237 1.436677962520249, 103.8027598935553 1.436118860059632, 103.8017914996868 1.436677962520249, 103.8017914996868 1.437796167441482, 103.8027598935553 1.438355269902099))"
615,"POLYGON ((103.772739683634 1.436677962520249, 103.7737080775025 1.436118860059632, 103.7737080775025 1.435000655138398, 103.772739683634 1.434441552677782, 103.7717712897656 1.435000655138398, 103.7717712897656 1.436118860059632, 103.772739683634 1.436677962520249))"
616,"POLYGON ((103.7746764713709 1.436677962520249, 103.7756448652393 1.436118860059632, 103.7756448652393 1.435000655138398, 103.7746764713709 1.434441552677782, 103.7737080775025 1.435000655138398, 103.7737080775025 1.436118860059632, 103.7746764713709 1.436677962520249))"
618,"POLYGON ((103.7785500468446 1.436677962520249, 103.779518440713 1.436118860059632, 103.779518440713 1.435000655138398, 103.7785500468446 1.434441552677782, 103.7775816529762 1.435000655138398, 103.7775816529762 1.436118860059632, 103.7785500468446 1.436677962520249))"
619,"POLYGON ((103.7804868345815 1.436677962520249, 103.7814552284499 1.436118860059632, 103.7814552284499 1.435000655138398, 103.7804868345815 1.434441552677782, 103.779518440713 1.435000655138398, 103.779518440713 1.436118860059632, 103.7804868345815 1.436677962520249))"
620,"POLYGON ((103.7824236223183 1.436677962520249, 103.7833920161867 1.436118860059632, 103.7833920161867 1.435000655138398, 103.7824236223183 1.434441552677782, 103.7814552284499 1.435000655138398, 103.7814552284499 1.436118860059632, 103.7824236223183 1.436677962520249))"
624,"POLYGON ((103.7901707732657 1.436677962520249, 103.7911391671341 1.436118860059632, 103.7911391671341 1.435000655138398, 103.7901707732657 1.434441552677782, 103.7892023793973 1.435000655138398, 103.7892023793973 1.436118860059632, 103.7901707732657 1.436677962520249))"
625,"POLYGON ((103.7921075610026 1.436677962520249, 103.793075954871 1.436118860059632, 103.793075954871 1.435000655138398, 103.7921075610026 1.434441552677782, 103.7911391671341 1.435000655138398, 103.7911391671341 1.436118860059632, 103.7921075610026 1.436677962520249))"
626,"POLYGON ((103.7940443487394 1.436677962520249, 103.7950127426078 1.436118860059632, 103.7950127426078 1.435000655138398, 103.7940443487394 1.434441552677782, 103.793075954871 1.435000655138398, 103.793075954871 1.436118860059632, 103.7940443487394 1.436677962520249))"
627,"POLYGON ((103.7959811364763 1.436677962520249, 103.7969495303447 1.436118860059632, 103.7969495303447 1.435000655138398, 103.7959811364763 1.434441552677782, 103.7950127426079 1.435000655138398, 103.7950127426079 1.436118860059632, 103.7959811364763 1.436677962520249))"
628,"POLYGON ((103.7979179242131 1.436677962520249, 103.7988863180815 1.436118860059632, 103.7988863180815 1.435000655138398, 103.7979179242131 1.434441552677782, 103.7969495303447 1.435000655138398, 103.7969495303447 1.436118860059632, 103.7979179242131 1.436677962520249))"
629,"POLYGON ((103.79985471195 1.436677962520249, 103.8008231058184 1.436118860059632, 103.8008231058184 1.435000655138398, 103.79985471195 1.434441552677782, 103.7988863180816 1.435000655138398, 103.7988863180816 1.436118860059632, 103.79985471195 1.436677962520249))"
630,"POLYGON ((103.8017914996868 1.436677962520249, 103.8027598935552 1.436118860059632, 103.8027598935552 1.435000655138398, 103.8017914996868 1.434441552677782, 103.8008231058184 1.435000655138398, 103.8008231058184 1.436118860059632, 103.8017914996868 1.436677962520249))"
637,"POLYGON ((103.7737080775025 1.435000655138398, 103.7746764713709 1.434441552677781, 103.7746764713709 1.433323347756548, 103.7737080775025 1.432764245295931, 103.7727396836341 1.433323347756548, 103.7727396836341 1.434441552677781, 103.7737080775025 1.435000655138398))"
638,"POLYGON ((103.7756448652393 1.435000655138398, 103.7766132591077 1.434441552677781, 103.7766132591077 1.433323347756548, 103.7756448652393 1.432764245295931, 103.7746764713709 1.433323347756548, 103.7746764713709 1.434441552677781, 103.7756448652393 1.435000655138398))"
639,"POLYGON ((103.7775816529762 1.435000655138398, 103.7785500468446 1.434441552677781, 103.7785500468446 1.433323347756548, 103.7775816529762 1.432764245295931, 103.7766132591078 1.433323347756548, 103.7766132591078 1.434441552677781, 103.7775816529762 1.435000655138398))"
641,"POLYGON ((103.7814552284499 1.435000655138398, 103.7824236223183 1.434441552677781, 103.7824236223183 1.433323347756548, 103.7814552284499 1.432764245295931, 103.7804868345815 1.433323347756548, 103.7804868345815 1.434441552677781, 103.7814552284499 1.435000655138398))"
642,"POLYGON ((103.7833920161867 1.435000655138398, 103.7843604100552 1.434441552677781, 103.7843604100552 1.433323347756548, 103.7833920161867 1.432764245295931, 103.7824236223183 1.433323347756548, 103.7824236223183 1.434441552677781, 103.7833920161867 1.435000655138398))"
643,"POLYGON ((103.7853288039236 1.435000655138398, 103.786297197792 1.434441552677781, 103.786297197792 1.433323347756548, 103.7853288039236 1.432764245295931, 103.7843604100552 1.433323347756548, 103.7843604100552 1.434441552677781, 103.7853288039236 1.435000655138398))"
644,"POLYGON ((103.7872655916604 1.435000655138398, 103.7882339855289 1.434441552677781, 103.7882339855289 1.433323347756548, 103.7872655916604 1.432764245295931, 103.786297197792 1.433323347756548, 103.786297197792 1.434441552677781, 103.7872655916604 1.435000655138398))"
645,"POLYGON ((103.7892023793973 1.435000655138398, 103.7901707732657 1.434441552677781, 103.7901707732657 1.433323347756548, 103.7892023793973 1.432764245295931, 103.7882339855289 1.433323347756548, 103.7882339855289 1.434441552677781, 103.7892023793973 1.435000655138398))"
646,"POLYGON ((103.7911391671341 1.435000655138398, 103.7921075610026 1.434441552677781, 103.7921075610026 1.433323347756548, 103.7911391671341 1.432764245295931, 103.7901707732657 1.433323347756548, 103.7901707732657 1.434441552677781, 103.7911391671341 1.435000655138398))"
647,"POLYGON ((103.793075954871 1.435000655138398, 103.7940443487394 1.434441552677781, 103.7940443487394 1.433323347756548, 103.793075954871 1.432764245295931, 103.7921075610026 1.433323347756548, 103.7921075610026 1.434441552677781, 103.793075954871 1.435000655138398))"
648,"POLYGON ((103.7950127426079 1.435000655138398, 103.7959811364763 1.434441552677781, 103.7959811364763 1.433323347756548, 103.7950127426079 1.432764245295931, 103.7940443487394 1.433323347756548, 103.7940443487394 1.434441552677781, 103.7950127426079 1.435000655138398))"
649,"POLYGON ((103.7969495303447 1.435000655138398, 103.7979179242131 1.434441552677781, 103.7979179242131 1.433323347756548, 103.7969495303447 1.432764245295931, 103.7959811364763 1.433323347756548, 103.7959811364763 1.434441552677781, 103.7969495303447 1.435000655138398))"
650,"POLYGON ((103.7988863180816 1.435000655138398, 103.79985471195 1.434441552677781, 103.79985471195 1.433323347756548, 103.7988863180816 1.432764245295931, 103.7979179242131 1.433323347756548, 103.7979179242131 1.434441552677781, 103.7988863180816 1.435000655138398))"
651,"POLYGON ((103.8008231058184 1.435000655138398, 103.8017914996868 1.434441552677781, 103.8017914996868 1.433323347756548, 103.8008231058184 1.432764245295931, 103.79985471195 1.433323347756548, 103.79985471195 1.434441552677781, 103.8008231058184 1.435000655138398))"
656,"POLYGON ((103.772739683634 1.433323347756548, 103.7737080775025 1.432764245295931, 103.7737080775025 1.431646040374698, 103.772739683634 1.431086937914081, 103.7717712897656 1.431646040374698, 103.7717712897656 1.432764245295931, 103.772739683634 1.433323347756548))"
657,"POLYGON ((103.7746764713709 1.433323347756548, 103.7756448652393 1.432764245295931, 103.7756448652393 1.431646040374698, 103.7746764713709 1.431086937914081, 103.7737080775025 1.431646040374698, 103.7737080775025 1.432764245295931, 103.7746764713709 1.433323347756548))"
658,"POLYGON ((103.7766132591077 1.433323347756548, 103.7775816529762 1.432764245295931, 103.7775816529762 1.431646040374698, 103.7766132591077 1.431086937914081, 103.7756448652393 1.431646040374698, 103.7756448652393 1.432764245295931, 103.7766132591077 1.433323347756548))"
659,"POLYGON ((103.7785500468446 1.433323347756548, 103.779518440713 1.432764245295931, 103.779518440713 1.431646040374698, 103.7785500468446 1.431086937914081, 103.7775816529762 1.431646040374698, 103.7775816529762 1.432764245295931, 103.7785500468446 1.433323347756548))"
660,"POLYGON ((103.7804868345815 1.433323347756548, 103.7814552284499 1.432764245295931, 103.7814552284499 1.431646040374698, 103.7804868345815 1.431086937914081, 103.779518440713 1.431646040374698, 103.779518440713 1.432764245295931, 103.7804868345815 1.433323347756548))"
661,"POLYGON ((103.7824236223183 1.433323347756548, 103.7833920161867 1.432764245295931, 103.7833920161867 1.431646040374698, 103.7824236223183 1.431086937914081, 103.7814552284499 1.431646040374698, 103.7814552284499 1.432764245295931, 103.7824236223183 1.433323347756548))"
662,"POLYGON ((103.7843604100552 1.433323347756548, 103.7853288039236 1.432764245295931, 103.7853288039236 1.431646040374698, 103.7843604100552 1.431086937914081, 103.7833920161867 1.431646040374698, 103.7833920161867 1.432764245295931, 103.7843604100552 1.433323347756548))"
663,"POLYGON ((103.786297197792 1.433323347756548, 103.7872655916604 1.432764245295931, 103.7872655916604 1.431646040374698, 103.786297197792 1.431086937914081, 103.7853288039236 1.431646040374698, 103.7853288039236 1.432764245295931, 103.786297197792 1.433323347756548))"
664,"POLYGON ((103.7882339855289 1.433323347756548, 103.7892023793973 1.432764245295931, 103.7892023793973 1.431646040374698, 103.7882339855289 1.431086937914081, 103.7872655916604 1.431646040374698, 103.7872655916604 1.432764245295931, 103.7882339855289 1.433323347756548))"
665,"POLYGON ((103.7901707732657 1.433323347756548, 103.7911391671341 1.432764245295931, 103.7911391671341 1.431646040374698, 103.7901707732657 1.431086937914081, 103.7892023793973 1.431646040374698, 103.7892023793973 1.432764245295931, 103.7901707732657 1.433323347756548))"
666,"POLYGON ((103.7921075610026 1.433323347756548, 103.793075954871 1.432764245295931, 103.793075954871 1.431646040374698, 103.7921075610026 1.431086937914081, 103.7911391671341 1.431646040374698, 103.7911391671341 1.432764245295931, 103.7921075610026 1.433323347756548))"
667,"POLYGON ((103.7940443487394 1.433323347756548, 103.7950127426078 1.432764245295931, 103.7950127426078 1.431646040374698, 103.7940443487394 1.431086937914081, 103.793075954871 1.431646040374698, 103.793075954871 1.432764245295931, 103.7940443487394 1.433323347756548))"
668,"POLYGON ((103.7959811364763 1.433323347756548, 103.7969495303447 1.432764245295931, 103.7969495303447 1.431646040374698, 103.7959811364763 1.431086937914081, 103.7950127426079 1.431646040374698, 103.7950127426079 1.432764245295931, 103.7959811364763 1.433323347756548))"
