Name,Description,geometry
kml_102,CENTRAL EXPRESSWAY,"LINESTRING Z (103.837163225012 1.2843396306409 0, 103.837234767921 1.28453436561976 0, 103.83768759439 1.2852190061982 0, 103.837847453333 1.2855738063582 0)"
kml_103,CENTRAL EXPRESSWAY,"LINESTRING Z (103.843059098186 1.28771319257669 0, 103.842814582173 1.28778554631138 0, 103.842521484595 1.28781619812598 0, 103.842251514573 1.28785364431873 0, 103.842013938112 1.28797287480098 0, 103.841930399317 1.28807357068895 0, 103.841844259386 1.28821854700035 0, 103.841815826414 1.28835604311413 0, 103.841830539728 1.28853874466568 0, 103.841887683879 1.28870034633694 0, 103.842641175066 1.28989414419099 0)"
kml_104,CENTRAL EXPRESSWAY,"LINESTRING Z (103.843120830747 1.28962812978621 0, 103.842641175066 1.28989414419099 0)"
kml_105,CENTRAL EXPRESSWAY,"LINESTRING Z (103.842339849837 1.29058822270417 0, 103.84211841503 1.29032895112169 0, 103.841878804065 1.28991840556526 0, 103.841556513225 1.2892979246111 0, 103.841156455847 1.28845943765633 0, 103.840969167919 1.28797415060785 0, 103.841169866441 1.28841712599971 0, 103.841461866093 1.28895477994502 0, 103.841872819637 1.28960625862577 0, 103.842108003818 1.28985961111614 0, 103.842394069153 1.28994258287053 0, 103.842597123262 1.28991857486517 0, 103.842641175066 1.28989414419099 0)"
kml_106,CENTRAL EXPRESSWAY,"LINESTRING Z (103.842641175066 1.28989414419099 0, 103.842828838346 1.29019146881577 0, 103.843094823838 1.29069497384189 0, 103.843299325684 1.29116672592618 0)"
kml_107,CENTRAL EXPRESSWAY,"LINESTRING Z (103.84280419688 1.30135759261724 0, 103.842962325788 1.30140472660276 0, 103.843028495821 1.3014686468503 0, 103.843047014384 1.30158318638654 0, 103.842961577651 1.30173443539481 0)"
kml_108,CENTRAL EXPRESSWAY,"LINESTRING Z (103.843222734197 1.30095341138865 0, 103.843257469254 1.30118092229948 0, 103.843246876567 1.30124884918005 0, 103.843126424061 1.30153522490022 0, 103.842961577651 1.30173443539481 0)"
kml_109,CENTRAL EXPRESSWAY,"LINESTRING Z (103.842961577651 1.30173443539481 0, 103.84255641373 1.30203140589387 0, 103.841141460431 1.30294864368621 0)"
kml_110,CENTRAL EXPRESSWAY,"LINESTRING Z (103.839475838086 1.30623756432704 0, 103.83973806744 1.30624936381954 0, 103.839985140088 1.30625550833213 0, 103.840266691172 1.3063641281034 0, 103.840463150803 1.30649148471599 0, 103.84067398481 1.30672001436368 0, 103.840847662121 1.30694920157823 0, 103.84102133411 1.30719045029269 0, 103.841314807939 1.30751012331555 0, 103.841787363812 1.30797894262993 0)"
kml_111,CENTRAL EXPRESSWAY,"LINESTRING Z (103.844989782656 1.31162473407413 0, 103.84510281319 1.31225361337813 0, 103.845348460292 1.31335896832813 0, 103.845480690832 1.31409492157677 0)"
kml_112,CENTRAL EXPRESSWAY,"LINESTRING Z (103.851016335568 1.31905650765463 0, 103.850991920395 1.3188407264302 0, 103.850961323942 1.31873153185505 0, 103.850911686431 1.31864313508806 0, 103.850766589837 1.31847402897337 0, 103.85025901583 1.31817730232336 0, 103.849973021663 1.31796399539428 0)"
kml_113,CENTRAL EXPRESSWAY,"LINESTRING Z (103.85425247165 1.31896855283548 0, 103.853773172908 1.31846940364943 0)"
kml_114,CENTRAL EXPRESSWAY,"LINESTRING Z (103.853655609092 1.31913047886885 0, 103.853758235442 1.31902725384708 0, 103.853835430395 1.31885337826018 0, 103.853850266732 1.31867664901408 0, 103.853773172908 1.31846940364943 0)"
kml_115,CENTRAL EXPRESSWAY,"LINESTRING Z (103.85080918186 1.31934437742985 0, 103.850914471699 1.31924886764021 0, 103.850973892344 1.31916551373865 0, 103.851016335568 1.31905650765463 0)"
kml_116,CENTRAL EXPRESSWAY,"LINESTRING Z (103.851066470614 1.31935994242606 0, 103.851016335568 1.31905650765463 0)"
kml_117,CENTRAL EXPRESSWAY,"LINESTRING Z (103.853773172908 1.31846940364943 0, 103.853622419058 1.31832566337007 0, 103.853384386613 1.31822983612276 0, 103.853249502232 1.31821386613293 0, 103.853130485563 1.31822185172315 0, 103.853003536793 1.31826976778167 0, 103.852916259254 1.31834164013878 0, 103.852836916106 1.31843746904902 0, 103.852800208059 1.31861474379453 0, 103.852881372362 1.31883679993752 0, 103.853011607841 1.3189892033336 0, 103.853730504764 1.31952088702606 0)"
kml_118,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862631680439 1.33003012715838 0, 103.863342789262 1.32958230441017 0, 103.863452732563 1.32947921184474 0, 103.863539507973 1.32934078965771 0, 103.863549166817 1.32914138712256 0, 103.863529458553 1.3289728038808 0, 103.863460486946 1.32887363845146 0, 103.863381662808 1.3287843885926 0, 103.863243721054 1.32870505761714 0, 103.863095925567 1.32868522579611 0, 103.862928425903 1.32868522782098 0, 103.862751073386 1.32874472989999 0, 103.862632840437 1.32888356482622 0, 103.862534312359 1.32906206584272 0, 103.862433572649 1.32967764803922 0)"
kml_119,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862015174904 1.33148884177063 0, 103.862075231373 1.33122753399968 0, 103.862148276809 1.33045468135866 0, 103.862243721366 1.32983367757292 0)"
kml_120,CENTRAL EXPRESSWAY,"LINESTRING Z (103.865808343957 1.3291921220533 0, 103.865009502195 1.32954188730606 0, 103.864726344927 1.32968527340734 0, 103.863950057768 1.33005740206098 0)"
kml_121,CENTRAL EXPRESSWAY,"LINESTRING Z (103.863950057768 1.33005740206098 0, 103.863640831973 1.3302412333517 0, 103.863358429614 1.33048244800937 0, 103.863296201078 1.33056076401949 0)"
kml_122,CENTRAL EXPRESSWAY,"LINESTRING Z (103.864406051376 1.32998462483185 0, 103.864068247112 1.33017248276806 0, 103.863364357843 1.3305202178139 0, 103.863296201078 1.33056076401949 0)"
kml_123,CENTRAL EXPRESSWAY,"LINESTRING Z (103.861772801741 1.33076405978359 0, 103.861506529618 1.33081191911304 0, 103.861334515294 1.33087662836193 0, 103.861230748819 1.33092677655505 0, 103.861097612595 1.33101770467946 0, 103.860978742896 1.33112299032619 0, 103.860897911181 1.33125698820726 0, 103.860850364092 1.33141969928399 0, 103.860855121321 1.33160633744776 0, 103.860912182294 1.33176426235541 0, 103.8609930159 1.33187911482665 0, 103.861092868935 1.33196525531647 0, 103.861233422605 1.33201757572522 0, 103.861351991943 1.33204699063434 0, 103.861482768568 1.33203224889824 0, 103.861622863759 1.33198584072603 0, 103.861762092963 1.33188073206768 0, 103.861882317212 1.33173418383494 0, 103.862015174904 1.33148884177063 0)"
kml_124,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862521684267 1.33282440934848 0, 103.862445641073 1.33288886069083 0, 103.862260201296 1.33295346887708 0, 103.862103289934 1.3329534707268 0, 103.861939247046 1.33290322435228 0, 103.861817996698 1.33282426299322 0, 103.861725275119 1.33270940888075 0, 103.861646818377 1.33253712836104 0, 103.86163968375 1.33237202495545 0, 103.861675343445 1.33217820838748 0, 103.861768060565 1.33198439025262 0, 103.861910431729 1.33177664070533 0, 103.862015174904 1.33148884177063 0)"
kml_125,CENTRAL EXPRESSWAY,"LINESTRING Z (103.863296201078 1.33056076401949 0, 103.863184730634 1.33062707699874 0, 103.862976466075 1.33077924879391 0, 103.862845027355 1.33095068622833 0, 103.862752309374 1.33113732555783 0, 103.862702385198 1.33133114412069 0, 103.862664270725 1.33159981497817 0, 103.862623942027 1.33238637016348 0, 103.862595416755 1.3327165783821 0, 103.862586844212 1.33276619372681 0)"
kml_126,CENTRAL EXPRESSWAY,"LINESTRING Z (103.863296201078 1.33056076401949 0, 103.863153625786 1.33074019618787 0, 103.862959146361 1.33115167985173 0, 103.862887825825 1.33142446145013 0, 103.862830771863 1.33179055972035 0, 103.862780851687 1.3323217631982 0, 103.862723795989 1.33254429360833 0, 103.862659607248 1.33266632841216 0, 103.862586844212 1.33276619372681 0)"
kml_127,CENTRAL EXPRESSWAY,"LINESTRING Z (103.863950057768 1.33005740206098 0, 103.863706827113 1.33015288336279 0, 103.86344079869 1.33028180289227 0, 103.863164917932 1.33044047339087 0, 103.862946884695 1.33062676064277 0, 103.862752828374 1.33087905262807 0, 103.862629826666 1.33116814957461 0, 103.862589733905 1.33131308802329 0, 103.862565761425 1.33147395756321 0, 103.862538346747 1.3317259581411 0, 103.862509828647 1.33266633020207 0, 103.862521684267 1.33282440934848 0)"
kml_128,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862586844212 1.33276619372681 0, 103.862581152847 1.33277400479053 0, 103.862521684267 1.33282440934848 0)"
kml_129,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862521684267 1.33282440934848 0, 103.862538362301 1.33304678513161 0)"
kml_130,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862586844212 1.33276619372681 0, 103.862538362301 1.33304678513161 0)"
kml_131,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860100074373 1.34280145322439 0, 103.860586790938 1.34188165587014 0, 103.860880168013 1.34123405259494 0, 103.861400812208 1.33979836544761 0, 103.861529640006 1.33928904401401 0, 103.861577182676 1.33881048275848 0, 103.861738837673 1.33785336036994 0, 103.861748345594 1.33764279257044 0, 103.861833922684 1.33672395641762 0, 103.862033620336 1.33605396925956 0)"
kml_132,CENTRAL EXPRESSWAY,"LINESTRING Z (103.859600549312 1.34321139710829 0, 103.859769953014 1.34311824573788 0, 103.85990059697 1.34299448928039 0, 103.860100074373 1.34280145322439 0)"
kml_133,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860623031595 1.34365855784618 0, 103.860607295801 1.34355944692179 0, 103.860422409142 1.34342037402809 0, 103.860215353947 1.3432655328678 0, 103.860115781314 1.34314144613036 0, 103.860092724368 1.34298675214271 0, 103.860100074373 1.34280145322439 0)"
kml_134,CENTRAL EXPRESSWAY,"LINESTRING Z (103.862538362301 1.33304678513161 0, 103.862434074331 1.33414523556313 0, 103.862380273255 1.3359854233804 0, 103.86232323125 1.33738521287134 0, 103.862301839858 1.33789488035098 0, 103.862238321739 1.33859273118719 0, 103.862102153138 1.33943106232197 0, 103.862092645626 1.33959736238629 0, 103.86203559013 1.33985578518639 0, 103.861550607923 1.34125557963382 0, 103.861379436711 1.34172217756878 0, 103.861001435761 1.34290661979905 0, 103.860880189605 1.34324400606681 0, 103.860723282343 1.34350960880815 0, 103.860623031595 1.34365855784618 0)"
kml_135,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860623031595 1.34365855784618 0, 103.860647279152 1.34381127396884 0)"
kml_136,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860892698978 1.34361050863357 0, 103.860769006684 1.34368765502918 0, 103.860647279152 1.34381127396884 0)"
kml_137,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860623031595 1.34365855784618 0, 103.860573506445 1.34373214201021 0, 103.860402332957 1.34410542122721 0, 103.860041583858 1.34473820536268 0)"
kml_138,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860647279152 1.34381127396884 0, 103.860485231572 1.34427659115563 0, 103.860164233842 1.34498517958943 0)"
kml_139,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860460967033 1.34510845743097 0, 103.860328939383 1.34500254879262 0, 103.860164233842 1.34498517958943 0)"
kml_140,CENTRAL EXPRESSWAY,"LINESTRING Z (103.860164233842 1.34498517958943 0, 103.859615121639 1.34627052793736 0, 103.859145535598 1.34725164080948 0)"
kml_141,CENTRAL EXPRESSWAY,"LINESTRING Z (103.856256394827 1.35492545375958 0, 103.856815015206 1.35331067783088 0, 103.857094957898 1.35261461479771 0)"
kml_142,CENTRAL EXPRESSWAY,"LINESTRING Z (103.857586091965 1.35610979081088 0, 103.857539105011 1.35592063625377 0, 103.857454529945 1.35579768606192 0, 103.857257189284 1.35565582221101 0, 103.856853112023 1.35549504378427 0, 103.856627580296 1.35540046936597 0, 103.856458430839 1.35530589257637 0, 103.856336266816 1.35515457008214 0, 103.856256394827 1.35492545375958 0)"
kml_143,CENTRAL EXPRESSWAY,"LINESTRING Z (103.855111356395 1.3564295859573 0, 103.855775906701 1.35566468478304 0, 103.856051891155 1.35528814558506 0, 103.856256394827 1.35492545375958 0)"
kml_144,CENTRAL EXPRESSWAY,"LINESTRING Z (103.857748059967 1.35528530193463 0, 103.857673527736 1.35547859156997 0, 103.857643416331 1.35569940779547 0, 103.857586091965 1.35610979081088 0)"
kml_145,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.738093565722 1.32694778898737 0, 103.738569273322 1.32680732085346 0, 103.7390787696 1.32656064638807 0, 103.739600182893 1.32634851080599 0)"
kml_146,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.737718144847 1.32654675529028 0, 103.737816394618 1.32672996955696 0, 103.737939594414 1.32686937200207 0, 103.738093565722 1.32694778898737 0)"
kml_147,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.734971799084 1.32699362308832 0, 103.735473229889 1.32700868537576 0, 103.736004759088 1.32710448940379 0, 103.736536280218 1.32715487257678 0, 103.737022665786 1.32714470403074 0, 103.73750874835 1.32709290210591 0, 103.738093565722 1.32694778898737 0)"
kml_148,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.663029393328 1.32363660832357 0, 103.661682393775 1.32501222994033 0, 103.660208250865 1.32642224715211 0, 103.659466284331 1.32695427978323 0)"
kml_149,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.654331216406 1.33128473011866 0, 103.65469965941 1.33106105176603 0, 103.655246876557 1.33065972478556 0)"
kml_150,AYER RAJAH EXPRESSWAY,"LINESTRING Z (103.637455376693 1.34769341666567 0, 103.637363609263 1.34768854921157 0, 103.637310482622 1.34765937842331 0, 103.637286337671 1.34760104259087 0, 103.637296003108 1.347537850375 0, 103.637320160105 1.34744549103728 0)"
kml_151,BALESTIER ROAD,"LINESTRING Z (103.850287642671 1.31789530495645 0, 103.850922083196 1.31807742961777 0, 103.851905747191 1.31844192568813 0, 103.852142489596 1.31845985835443 0, 103.852309751985 1.31842233137166 0, 103.852893362817 1.31816929465035 0, 103.853139935374 1.31807590438127 0, 103.853274754025 1.31807594128192 0, 103.853512801292 1.31811770110157 0, 103.853684413631 1.31820412168312 0, 103.853836453123 1.31832572038948 0, 103.85402674135 1.31856556443921 0)"
kml_152,BALESTIER ROAD,"LINESTRING Z (103.85402674135 1.31856556443921 0, 103.854169894121 1.31867702888863 0, 103.854296843622 1.31871695732216 0, 103.854423793825 1.31873292732195 0, 103.85475885504 1.31866302429348 0)"
kml_153,BALESTIER ROAD,"LINESTRING Z (103.85402674135 1.31856556443921 0, 103.85425247165 1.31896855283548 0)"
kml_154,BALESTIER ROAD,"LINESTRING Z (103.856286833051 1.32180018621222 0, 103.855846497087 1.3214778503159 0, 103.855516987393 1.32121083603947 0, 103.854116735377 1.32014095235299 0, 103.853773204613 1.31993220345112 0, 103.853541200836 1.31989111555338 0, 103.853358884182 1.31994792017812 0, 103.853029562076 1.32028049657706 0)"
kml_155,BAYSHORE ROAD,"LINESTRING Z (103.942307697732 1.31133180020776 0, 103.94155432087 1.31121403528236 0, 103.941349248222 1.31123793565939 0, 103.941192434047 1.31130832180923 0, 103.941027703431 1.31145747018056 0, 103.940906397605 1.31164409528077 0, 103.940864686955 1.31174765118329 0)"
kml_156,BEDOK NORTH AVENUE 3,"LINESTRING Z (103.933286243928 1.33500106463214 0, 103.93341746416 1.33492401837196 0, 103.933548682155 1.33479194070287 0, 103.933695589967 1.33459690423803 0)"
kml_157,BEDOK NORTH AVENUE 3,"LINESTRING Z (103.928914774284 1.3354472778431 0, 103.931328841813 1.33525427970442 0, 103.933286243928 1.33500106463214 0)"
kml_158,BEDOK NORTH AVENUE 3,"LINESTRING Z (103.933843969074 1.33565039167571 0, 103.933756483841 1.33558435958197 0, 103.933647128204 1.33550732318786 0, 103.933559093728 1.33530239358947 0, 103.933494019714 1.33515513880565 0, 103.93341747039 1.33507810105386 0, 103.933286243928 1.33500106463214 0)"
kml_159,BEDOK NORTH AVENUE 3,"LINESTRING Z (103.93823757764 1.33511214527514 0, 103.936654316951 1.33527607338133 0, 103.935604536054 1.33539718192925 0, 103.933843969074 1.33565039167571 0)"
kml_160,BEDOK NORTH AVENUE 3,"LINESTRING Z (103.933843969074 1.33565039167571 0, 103.933679943865 1.33576045760693 0, 103.933570595803 1.33587052218866 0, 103.933407837229 1.33608417561573 0)"
kml_161,BEDOK NORTH ROAD,"LINESTRING Z (103.917484420187 1.33135281424639 0, 103.918109186995 1.33152368125073 0, 103.918402117584 1.33159543777195 0, 103.918718462946 1.33162086832182 0, 103.918927611624 1.33162209638343 0, 103.919331360735 1.33158041640522 0, 103.91975530862 1.3314661640923 0, 103.9200950867 1.33131761127732 0, 103.920618200734 1.3309959368203 0, 103.921825495746 1.33026629465819 0)"
kml_162,BEDOK SOUTH AVENUE 1,"LINESTRING Z (103.931126069672 1.30793075789824 0, 103.931706108863 1.30801201565207 0, 103.933035060633 1.30830015001932 0, 103.933370119625 1.30827635817272 0, 103.933564245368 1.30821217042254 0, 103.934226364429 1.30778189738425 0, 103.934422951151 1.30771581935271 0, 103.934618062426 1.30771641283949 0, 103.934800308908 1.30779895571666 0, 103.934905110127 1.30787006244309 0, 103.934997352344 1.30796288343976 0, 103.935111171386 1.30812316634168 0, 103.935160417169 1.30823573585829 0, 103.935192773282 1.30840040010301 0, 103.935168166091 1.30856641960197 0, 103.935110722284 1.30868481938325 0)"
kml_163,BEDOK SOUTH AVENUE 1,"LINESTRING Z (103.937337507696 1.30990459228577 0, 103.936852968701 1.30996548335669 0, 103.935729320733 1.31046331306777 0, 103.935596502625 1.3105017223145 0, 103.935479533929 1.31051648813482 0, 103.935105877299 1.31048874129647 0, 103.934950406282 1.31051429591146 0, 103.934801856787 1.31058490471009 0, 103.934702826332 1.31068043211919 0, 103.934591419585 1.31085071469921 0, 103.934453670568 1.31112207993703 0)"
kml_164,BENDEMEER ROAD,"LINESTRING Z (103.867819892899 1.32815015102892 0, 103.867945233574 1.32804635083801 0, 103.868039628569 1.3279180898291 0, 103.868206219755 1.32779133627283 0)"
kml_165,BRADDELL ROAD,"LINESTRING Z (103.861666323699 1.3401746738252 0, 103.861652830935 1.34064421816824 0)"
kml_166,BRADDELL ROAD,"LINESTRING Z (103.862102153138 1.33943106232197 0, 103.862016567308 1.33959616590515 0, 103.861752680876 1.34042886432813 0, 103.861652830935 1.34064421816824 0)"
kml_167,BRADDELL ROAD,"LINESTRING Z (103.861652830935 1.34064421816824 0, 103.860867123744 1.34293235682247 0)"
kml_168,BRADDELL ROAD,"LINESTRING Z (103.859869943411 1.34415379794026 0, 103.859946716867 1.34386077399584 0, 103.8600235658 1.34365193732846 0, 103.860169246933 1.34350530931611 0, 103.860422409142 1.34342037402809 0, 103.860643834895 1.34331911438963 0, 103.86076067317 1.34318061328509 0, 103.860867123744 1.34293235682247 0)"
kml_169,BRADDELL ROAD,"LINESTRING Z (103.860867123744 1.34293235682247 0, 103.860903475422 1.3430499509109 0, 103.860999545428 1.34316754431905 0, 103.861116385256 1.34324855232893 0, 103.861305084588 1.34331349437748 0)"
kml_170,BRADDELL ROAD,"LINESTRING Z (103.859869943411 1.34415379794026 0, 103.859800701405 1.34383757231532 0, 103.859723849445 1.34368287891068 0, 103.859616257334 1.34357459419915 0, 103.859362315048 1.34348211391922 0)"
kml_171,BRADDELL ROAD,"LINESTRING Z (103.860485231572 1.34427659115563 0, 103.860340922858 1.34420902499026 0, 103.859957695384 1.34418362020334 0, 103.859869943411 1.34415379794026 0)"
kml_172,BRADDELL ROAD,"LINESTRING Z (103.859004907045 1.34716420654895 0, 103.859175533266 1.34640584999333 0, 103.85940984178 1.34552094231869 0, 103.859869943411 1.34415379794026 0)"
kml_173,BRICKLAND ROAD,"LINESTRING Z (103.732387070281 1.37811490531559 0, 103.732719802723 1.3782387538831 0, 103.73295293395 1.37823191232908 0, 103.733408403649 1.37811061132689 0)"
kml_174,BRICKLAND ROAD,"LINESTRING Z (103.729879228841 1.37642038660982 0, 103.730512936188 1.37678212764346 0, 103.731207685418 1.37731479029395 0, 103.732387070281 1.37811490531559 0)"
kml_175,BRICKLAND ROAD,"LINESTRING Z (103.732387070281 1.37811490531559 0, 103.732975716874 1.37860567559923 0)"
kml_176,BUANGKOK EAST DRIVE,"LINESTRING Z (103.908877821862 1.37261253570324 0, 103.909314699799 1.37352625173126 0, 103.909619177914 1.37446251226718 0, 103.909757196994 1.37475541215411 0, 103.909911404208 1.37514337909656 0, 103.909982087792 1.37548608443185 0, 103.90996924812 1.37579646237584 0, 103.909898584314 1.37607451119495 0, 103.90978294676 1.37634609526481 0, 103.909703796798 1.37651096598277 0, 103.909308943365 1.37707223657014 0)"
kml_177,BUKIT BATOK EAST AVENUE 3,"LINESTRING Z (103.76342289575 1.33346165614197 0, 103.762959286206 1.33382056226048 0, 103.762402956276 1.33417946559474 0, 103.761965373867 1.33448230170428 0)"
kml_178,BUKIT BATOK EAST AVENUE 3,"LINESTRING Z (103.762993203061 1.33391750742572 0, 103.761965373867 1.33448230170428 0)"
