name,latitude,longitude
Aft Airport Rd,1.3385251356058,103.89512258677937
Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542
Comfort Driving Ctr,1.3355455849721498,103.89825312082961
Eunos Technolink,1.33375855817569,103.9005998503616
Opp Eunos Technolink,1.3329147989436299,103.90097214917816
Blk 637,1.3307337478593402,103.90373154551285
Blk 311,1.3302263890018897,103.90383361098931
Blk 318,1.3283069439771,103.902837222025
Maha Bodhi Sch,1.32831828375817,103.90256616022272
Blk 343,1.3267052749653,103.9005869517766
Opp Blk 343,1.32680124825187,103.90021869264116
UBI STN EXIT B,1.330081111,103.8994169
UBI STN EXIT A,1.3297619440000001,103.8991489
Automobile Megamart,1.33127510693644,103.90140378909662
Blk 302,1.3305422473753798,103.90087888738245
Blk 3023,1.32917333299413,103.89706805602556
Blk 3024,1.32886553888796,103.89713767691656
Blk 3021,1.3281430514531598,103.89444941029379
Blk 3026,1.3278764191941201,103.89457489895
Blk 3019,1.3273299432591699,103.89209147524538
Aztech Bldg,1.32706502989935,103.89217317535862
Blk 1022,1.3349782885486898,103.89238738026172
Opp Blk 1022,1.3346773011372,103.89238294056769
Opp Paya Lebar Air Base,1.3433286866571599,103.8989460984825
Paya Lebar Air Base,1.34494057674135,103.8990945752868
Aft Defu Lane 12,1.34114100497371,103.89814797322435
Paya Ubi Ind Pk,1.32612447781531,103.89795152582764
Opp Paya Ubi Ind Pk,1.32608112825105,103.89720788120638
Ubi 55,1.3254623554549199,103.89525403753592
Ubi Techpark,1.3255420710299999,103.89505220634287
Meiban Ind Bldg,1.32632177179998,103.89318347862556
Opp Meiban Ind Bldg,1.32623562632795,103.89334859736259
THE LEO,1.33709007875103,103.90374749997088
EMPIRE TECHNOCENTRE,1.33675693078428,103.9040176205713
KAKI BT AUTOHUB,1.33683480070641,103.90096749998749
OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516
Blk 322,1.32816499999482,103.9054836109767
Eunos Mansions,1.3288462838909099,103.90546507501655
Blk 646,1.3309653121011598,103.90632186608579
Opp Blk 646,1.33086398684,103.90655207721196
BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682
KAKI BT STN EXIT A,1.33546648279458,103.90985114690737
Blk 660A CP,1.33470286981513,103.90743417265202
Opp Blk 660A CP,1.33490332816583,103.90747460787432
Kaki Bt Ind Est,1.33343973211343,103.90412516288116
Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
Blk 122,1.3317792275664098,103.9098393917043
Blk 121,1.33150994155892,103.90977961908514
Blk 133,1.33219165087886,103.91184110459187
Blk 609,1.33201510811169,103.91201112281273
OPP TECH VIEW,1.33791126455323,103.90994099232344
TECH VIEW,1.337282,103.909145
BARTLEY BIZ CTR,1.33860729777301,103.9115018999888
SHUN LI IND PK,1.33834674682355,103.91170534393187
AUTOBAY @ KAKI BT,1.3408478955852101,103.91301810001244
OPP AUTOBAY @ KAKI BT,1.340359,103.91270899999999
AFT BARTLEY VIADUCT,1.34114935376337,103.91635549997801
BEF BARTLEY VIADUCT,1.34105,103.916208
Bef RSAF Roundabout,1.35196515809661,103.89944085603321
LP 223R12,1.3799082481185099,103.91860651287472
Opp LP 223R10,1.37988665914102,103.91817387962284
Bef Tampines Ind Ave 5,1.3760632970815199,103.920020388391
Aft Tampines Ind Ave 5,1.37605781654383,103.91984060925199
ST Aero,1.3504991127413202,103.89882183551579
Air Force Sch,1.35075966304764,103.89911545547028
Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835672
Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552
Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189
Aft Tampines Ind Ave 4,1.3700705233293997,103.92288994719686
Aft Jln Sam Kong Si,1.3675347007791299,103.92648611289408
Bef Jln Sam Kong Si,1.36735308717402,103.92618181390851
Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927
Golden Pagoda Tp,1.36851139242556,103.93012376046164
Tampines Int,1.35407552367477,103.94339098473912
Tampines Concourse Int,1.35737133106172,103.9416488042812
BLK 879B,1.3516844518211397,103.92851745350569
Opp Springfield Sec Sch,1.35080696753697,103.92946243284945
Springfield Sec Sch,1.3506577199911,103.92956819494434
TAMPINES WEST STN EXIT B,1.3450339415413202,103.9400815317342
BEF TAMPINES WEST STN,1.3447116854651102,103.94021689282829
Opp Bedok Reform Trg Ctr,1.3407139176074498,103.9364683628148
Bedok Reform Trg Ctr,1.34066333296943,103.9366999999988
Opp Blk 819,1.3489330347747401,103.93654250213598
Blk 819,1.34858249441921,103.9370121634589
Blk 831,1.34986941891093,103.93426738811777
Blk 827,1.34977145890473,103.93404731779178
Blk 897,1.34810640028821,103.93423427925954
Blk 880,1.3510996841346201,103.93150144928326
Blk 888,1.35115140327554,103.93102423699943
Blk 874A,1.35304499998303,103.93201333297846
Opp Darul Ghufran Mque,1.3559339205898602,103.93903255460285
Darul Ghufran Mque,1.35563642049496,103.9393652171196
Bet Blks 701/702,1.35594818346107,103.93709646027763
Blk 863,1.35563964372785,103.93612503756641
Blk 730,1.35625000000112,103.93377888890949
Blk 867A,1.35597194444127,103.93366388890492
Opp Blk 871A,1.35451781224143,103.93145206236656
Blk 874,1.3540511520672398,103.93146643451306
Blk 855,1.3532499714330302,103.93456070784657
Opp Blk 853,1.35327639994383,103.93440612457628
UWCSEA,1.3575,103.9313
Blk 871C,1.357,103.9317
Blk 835,1.3507850099230099,103.93353377368993
Blk 882A,1.3514500000017802,103.93361000002287
Blk 889,1.34971138040971,103.93215673184922
Opp Temasek Poly East G,1.34567355960876,103.93595044893452
Temasek Poly East G,1.34499782605889,103.93676608938836
Opp Temasek Poly,1.34707779444929,103.93265533979496
Temasek Poly,1.34675259898315,103.9325765583272
Opp Temasek Poly West G,1.34844803009871,103.92980219657612
Temasek Poly West G,1.34791499671757,103.93017010145029
Opp Tropica Condo,1.3494983330038,103.92783361101395
Tropica Condo,1.34913805600656,103.9279802780185
Bet Blks 710/713,1.35801998380195,103.93796778680796
Opp Blks 710/713,1.35917286418935,103.93814214622792
Blk 721,1.36024833439953,103.93601495043112
Opp Blk 721,1.3604749400553,103.93620400344062
Blk 742A,1.36022789260467,103.93363809095122
Opp Blks 741/742,1.3604566720231202,103.93331674675824
Aft Tampines Ave 9,1.36149182194897,103.93076720725306
Bef Tampines Ave 9,1.36239101738996,103.93106617032824
Tampines Dormitory,1.36707803417357,103.93078207971784
Opp Tampines Dormitory,1.3672080555600101,103.93106194445039
Poi Ching Pr Sch,1.35775471736024,103.93627195175705
Blk 734,1.35846309875614,103.93415212517195
Opp The Clearwater Condo,1.33832204097015,103.933861255669
The Clearwater Condo,1.33811824869625,103.93395781514981
Bef TPE,1.37364163782281,103.93077504302
Aft TPE,1.3743865002245501,103.93147946559002
Bef Tampines Ind Ave 5,1.3706441545827999,103.93030234430374
Opp HNS Micro Siltronic,1.37079630405212,103.93056528604264
Aft Tampines Ave 5,1.35909826524265,103.93052373888253
Bef Tampines Ave 5,1.3594300230695302,103.9309897702735
T5@TAMPINES,1.3731888890000001,103.9266
OPP SILTRONIC,1.37507,103.9213
AFT TAMPINES AVE 1,1.3517582770335002,103.92671414169044
THE SANTORINI,1.35220181029011,103.92724068972522
BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001905
AFT TAMPINES AVE 5,1.3557583154791901,103.92918587034407
Reebonz Bldg,1.3659135426684499,103.93360116833266
Opp Reebonz Bldg,1.3662688889108898,103.93315812393162
Blk 602B,1.3615980559999998,103.93794079999999
Blk 619A,1.361776111,103.93818890000001
Blk 609D,1.363804,103.93794
Opp Blk 609D,1.363941111,103.93816890000001
Blk 614,1.365746,103.936676
Opp Blk 614,1.366074,103.936768
TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026742
TAMPINES EAST STN EXIT C,1.35506418976437,103.95554981026442
BLK 842C,1.3512217846177301,103.93650690002208
OPP BLK 842C,1.3511825234573898,103.93633200959248
Our Tampines Hub,1.35313809279079,103.9412639409046
Opp Our Tampines Hub,1.35296163572491,103.94165154852794
Blk 938,1.3482019444416002,103.94189805552269
Blk 147,1.34875342114003,103.94208629087404
Blk 141,1.34802638899143,103.94517805600674
Blk 101,1.34794388891649,103.94563500000055
Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937
The Holy Trinity Ch,1.3491680555371397,103.94923388889872
Blk 206,1.35071636446812,103.95275166965992
Blk 285,1.3502635950262298,103.95249172187374
Tampines East CC,1.3530331555085502,103.95480210652737
Blk 302,1.35296639979416,103.9551184525466
Blk 945,1.3515745544694702,103.94023387732626
Opp Blk 945,1.35188664573357,103.94009028016606
Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168993
St. Hilda's Sec Sch,1.34988214931301,103.93791583710508
UOB Tampines Ctr,1.35184112001279,103.94254133694142
Opp Century Sq,1.35162691843499,103.94385009279505
Tampines Stn/Int,1.35366689109025,103.94609060451609
Opp Tampines Stn/Int,1.3537072852722098,103.94636710560509
Blk 237,1.3552629999999999,103.946998
Opp Blk 237,1.3551783173868301,103.94720149012322
Opp Blk 248,1.35258745876643,103.94758343695361
Blk 248,1.3524530559991002,103.9474516670289
Blk 266,1.3517794784479198,103.95042351024048
Opp Blk 266,1.35172938925372,103.95069571840817
Blk 216,1.35384110037439,103.9530802792327
Opp Blk 216,1.3537000000187,103.95279611102578
BLK 401,1.3569438864901,103.94477445426702
BLK 503,1.3566001633376799,103.94535428432116
Blk 423,1.35687499368341,103.9479674220669
Blk 233,1.35660332787929,103.94766913185744
Blk 449,1.3567466723788402,103.95100259167164
Blk 230E,1.35644168689504,103.95114418566536
TAMPINES EAST STN EXIT A,1.3563896244901001,103.95390226733991
OPP TAMPINES EAST STN,1.3561400105108898,103.95353851635838
Opp Blk 390,1.3566690895568503,103.95736200626966
Blk 390,1.3564927293972,103.9575482648125
Blk 497D,1.3584580274625802,103.95917058122039
Blk 370,1.3583663984915102,103.95947435534286
Blk 487B,1.3597082687310702,103.95823716945421
Opp Blk 487B,1.3596701584611397,103.95842446373794
Blk 489B,1.3616400563787698,103.95740032197719
Opp Blk 489A,1.36187820405808,103.95739818627865
Dunman Sec Sch,1.3618116718202902,103.95518343875231
Blk 491C,1.3618856073242,103.95504580030337
Junyuan Pr Sch,1.3475837378910402,103.93848632286071
Blk 801,1.34738728491099,103.93814569319092
Angsana Pr Sch,1.3488330441336,103.95120760822915
Blk 283,1.34907001187678,103.95354386528878
Blk 460,1.3579150150643302,103.95535655821823
Opp Blk 454,1.35765005311874,103.95558714864023
Blk 125,1.3464450166031399,103.94989623103628
Opp Tampines Changkat Cc,1.34547166699324,103.94698416699394
Blk 464,1.3597630510428402,103.95535006454477
Dunman Sec Sch,1.3603851367314,103.9555656910193
Blk 484,1.3621382235022699,103.95309131019368
Blk 493B,1.3620916807586296,103.95217875196943
Blk 430,1.36002524992852,103.95032266084809
Blk 496F,1.36025642698418,103.95022273065784
Blk 459,1.3585283946278501,103.95427534853701
Blk 418,1.35844376751138,103.947541136035
Blk 417,1.3586225675181,103.94723337005571
Blk 230B,1.35501333299594,103.95086166698832
Blk 259,1.3548467085389702,103.95079545155942
Ngee Ann Sec Sch,1.35385001382018,103.95742752062093
Blk 307A,1.3536624350018103,103.95648530342
Opp Blk 331,1.35384124345467,103.95987193850507
Blk 331,1.3536922206927202,103.95958900454652
BLK 333,1.353726389,103.9612131
Blk 351,1.3528816670258101,103.96260527798988
OPP BLK 345,1.35219503409437,103.96105194447786
Blk 343,1.3520750824959697,103.96113006140774
BLK 324,1.35220340979899,103.95928609997816
Blk 323,1.3520800308096101,103.95873194771904
Eden Condo,1.35610972200156,103.95981833302022
East Spring Sec Sch,1.35630339357193,103.95985048163843
BLK 444,1.35855302099722,103.95134500001934
THE TAMPINES TRILLIANT,1.3594072886424602,103.93942626783013
BET BLKS 524B/523D,1.35920624506603,103.9392187010135
OPP BLK 519A,1.357468889,103.940775
BLK 519A,1.3575288890000001,103.9405089
Citylife@ Tampines,1.3602318002136697,103.94053134805151
Opp Citylife@ Tampines,1.3604278704903998,103.94061354425413
TAMPINES STN EXIT D,1.355401,103.943599
AFT TAMPINES STN EXIT E,1.355625,103.943569
Pasir Ris Int,1.3737224021188,103.95021243108013
Opp Blk 515,1.37376489998905,103.9426659000156
Blk 515,1.3737108000359,103.94351079998545
Opp Blk 571,1.3726630000055,103.94557280001844
Blk 571,1.37274960000662,103.94597779999948
Blk 528C/Pasir Ris Stn,1.3711633707100201,103.94838105732451
Bef Pasir Ris Stn,1.37159118708865,103.94834855629752
Blk 541,1.36944854648197,103.9513045010008
Pasir Ris Town Pk,1.36963556960047,103.95158314847572
Blk 115,1.36908504460753,103.95508527984948
Blk 425,1.36936138996292,103.95506338293472
Ris Grandeur,1.3737721680653199,103.94041320097695
Opp Ris Grandeur,1.37414972830656,103.94081177255107
Blk 633,1.37810945408117,103.94127900809488
Elias Mall,1.37728664750339,103.9414525517035
Aft Pasir Ris Dr 3,1.3802699838686698,103.94265250854714
Bef Pasir Ris Dr 3,1.38005668836989,103.94268648703421
AFT PASIR RIS AVE,1.3804263783514898,103.94547139015036
Bef Pasir Ris Ave,1.3804213890314099,103.94637916697368
Bef Pasir Ris Rd,1.38073471255879,103.94825183881291
Aft Pasir Ris Rd,1.3805263866174,103.94826215873829
Bef Pasir Ris Way,1.38219835929252,103.94638094436415
Aft Pasir Ris Way,1.38222775917912,103.94657905489993
Opp Unit 104,1.3839630477909601,103.94374627572016
Blk 502,1.3755835643888,103.94652128223
Blk 582,1.3751808931961202,103.94649798163485
Blk 519,1.37380309020358,103.9452981948771
Blk 741,1.37752492323898,103.93657565115058
Opp Blk 742,1.37694324707892,103.9363320444146
Aft Pasir Ris Stn Exit A,1.37276133738912,103.95064755544978
Pasir Ris Town Pk,1.37254332490473,103.95081255052568
Blk 638,1.37591147273628,103.94109934608323
Blk 613,1.3755564005293999,103.9412491011933
Blk 500A,1.3765480760648603,103.94602815996555
Opp Blk 500A,1.3770780313245499,103.94566567184114
Pasir Ris Elias CC,1.3786400117653603,103.94276350247948
Opp Pasir Ris Elias CC,1.37902915784394,103.94271591238348
Blk 626,1.37999169580419,103.94094544562029
Opp Blk 626,1.3805766269448998,103.94064766803564
Blk 651,1.37954502345926,103.93830035527516
Tampines Meridian Jc,1.37670503142246,103.93844026085439
Blk 643,1.3774183075792399,103.93793201117523
Opp Blk 640,1.3753133148750702,103.940272636011
Blk 640,1.3759943950729498,103.939861116152
Blk 713,1.38223834152443,103.93864433688064
Opp Blk 713,1.3827163599648002,103.93855855739126
Blk 717,1.38285811735056,103.93615875590505
Opp Blk 717,1.3828933744462402,103.9357870042478
Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568
Blk 740,1.37837166677052,103.93618729229593
Blk 738,1.3788975995099597,103.93596534133928
Blk 753,1.3774627907318702,103.93476034022859
Blk 778,1.37419765728407,103.93864478052231
Opp Blk 778,1.37437639672106,103.93874482147837
Bet Blks 771/772,1.37581953068998,103.93686532971701
Opp Blks 771/772,1.37554666701554,103.93754166696732
Aft Pasir Ris St 53,1.37313477197799,103.94802646457005
Bef Pasir Ris St 53,1.3728311768785502,103.94765867700548
Blk 747A,1.3782973982978999,103.93338764757787
Aft TPE,1.3780301775266999,103.93278653475954
Opp Blk 569,1.36973888889645,103.94849805552538
Blk 569,1.3700078367550803,103.9487423790568
Blk 562,1.36789609661968,103.95008847029644
Blk 564,1.36808803474125,103.95001861343128
Blk 555,1.36800665136778,103.95173655442386
Opp Blk 555,1.3683666612619299,103.95166401714876
Aft Pasir Ris Dr 3,1.37460778462857,103.94821000003118
Bef Pasir Ris Dr 3,1.3746888677703601,103.94801300636185
Blk 612,1.3744627816256,103.94180578126524
Blk 197,1.36625310810093,103.96118122599651
Blk 210,1.3667760679995502,103.96113744871693
Blk 104,1.36824361151738,103.95848117561664
Blk 442,1.3686916847081299,103.95815838787027
Blk 446,1.3703116316049497,103.95718010428234
Blk 429,1.36995048419615,103.95691414168428
Blk 467,1.3736880349852498,103.95635599319584
Blk 405,1.37361141865113,103.95608873577848
Opp Downtown East,1.3768161785850501,103.95624713617742
Aft Loyang Gdns,1.37740660071471,103.95708795238238
Opp Downtown East,1.37506644391944,103.95404801695993
Downtown East,1.3753332268790501,103.9538814204936
Blk 479,1.37545781179514,103.95798631897794
Opp Blk 479,1.37568000002841,103.95796611110237
Bet Blks 232/233,1.37485968829133,103.96200053620822
Opp Blk 233,1.37513135750693,103.9621203385503
Pasir Ris Pr Sch,1.37308472383764,103.9637271722912
Opp Pasir Ris Pr Sch,1.37321804486777,103.96398855583759
Greenview Sec Sch,1.3700588986895401,103.96366520875914
Opp Greenview Sec Sch,1.36970105283111,103.96411887211588
Blk 230,1.3723949631605699,103.96078021168164
Opp Blk 230,1.3724647390437499,103.960537783034
Blk 216,1.3690049974511298,103.96052175997124
Opp Blk 216,1.36906973013181,103.96024801184656
Blk 108,1.36780002450028,103.95673805301494
Opp Blk 108,1.3676700000000002,103.95648
Bef Blk 187,1.36476141959655,103.95905802330992
Opp Opp Blk 187,1.3646,103.95896
Aft Blk 182,1.36488943048941,103.96176906896964
Opp White Sands Pri Sch,1.36477,103.96189
Opp Blk 242,1.3713468916663603,103.96205663680763
Blk 242,1.3713650312338002,103.9622141883918
Blk 204,1.3679025593985101,103.96243675215658
Opp Blk 204,1.36725694472542,103.96327818546207
Blk 231A CP,1.3741751770922899,103.96122560227602
Blk 485,1.37411139885456,103.96093853137384
Opp Blk 482,1.373443032341,103.95986036196571
Bet Blks 453/454,1.37211000864374,103.95765320446607
Lighthouse,1.3782409054117097,103.95955222420972
Opp Lighthouse,1.37802115263457,103.95936584739643
Opp Ripple Bay,1.3786583108147201,103.96061743837791
Ripple Bay,1.3786187539873302,103.96096176266686
Casa Pasir Ris,1.37922254801698,103.96383348445823
Opp Loyang Townhse,1.3792356774446597,103.96426677704832
Lor 1 Geylang Ter,1.3111642220841,103.87216341433336
AFT PADANG JERINGAU,1.3097272080255402,103.86737828692956
Bef Kg Bugis,1.3094187398083,103.86753497349069
Kallang Stn,1.31107705658993,103.87131490529751
Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651483
Aft Sims Way,1.31077707819718,103.87363663982292
Aft Lor 1 Geylang,1.31251499997324,103.87326194447365
Opp Mohd Salleh Mque,1.3121470328828602,103.87715016317215
Yi Xiu Fty Bldg,1.31380009198455,103.8765539400638
Bef Lor 18 Geylang,1.3127448359315501,103.88080516731978
Bef Lor 23 Geylang,1.3148977518413703,103.88095141640785
Kallang Stn/Opp Blk 2C,1.3125193350074198,103.87153830811836
Opp Kallang Stn/Blk 2C,1.3132447374801899,103.871430158598
Bef Geylang Rd,1.3098713810523799,103.87551499911487
Aft Geylang Rd,1.30992065473549,103.87599804972947
Opp S.A. Deaf,1.30711835522323,103.87989373246151
S.A. Deaf,1.3074963710946002,103.87980583373509
Opp Suntec City,1.2964053214202,103.85791133392289
Suntec City,1.295962316986,103.85795174896221
Opp Nicoll Highway Stn,1.30032715605093,103.86245410863319
Nicoll Highway Stn,1.30070547633658,103.86336013257065
CP F,1.3008407519503502,103.87715353250198
Opp CP F,1.3005940527895101,103.87712870384924
Kallang Squash Ctr,1.3050843949856399,103.87969842035083
Opp Kallang Squash Ctr,1.3050374120041002,103.88107698307337
Opp S'pore Indoor Stadium,1.30160887226464,103.87540590231113
S'pore Indoor Stadium,1.3015583852508898,103.87513532479656
Opp Natl Stadium,1.30712803633755,103.87548108759093
Natl Stadium,1.30674381370885,103.875264139574
Blk 45,1.3172897212662,103.87810554835914
Opp Blk 53,1.31856503177728,103.88010860959606
Bef Blk 53,1.3184635092788601,103.88051104388849
Blk 49 Mkt/FC,1.31693643112186,103.87985994146072
Aft Lor 14 Geylang,1.3100948738459801,103.87992501726276
Aft Chen Li Presby Ch,1.3098949999851899,103.87988833298908
Bef Sims Ave,1.31501452983156,103.87836098670141
Opp Mountbatten Stn,1.30511398524943,103.8831203007559
Mountbatten Stn Exit B,1.30514903438296,103.88342000727889
Sims Pl Ter,1.31607500002964,103.8793280559861
Blk 82,1.3195596877041003,103.87229334189442
Opp Blk 82,1.31954835158003,103.87197222899435
Bef Blk 19,1.31643329020681,103.87348616263843
Aft Geylang West CC,1.3172313472862098,103.87298911852837
Blk 3B,1.31443333298525,103.87260027800173
Geylang West CC,1.31484297001272,103.87262229395157
Aft Aljunied Stn,1.3153231866050201,103.88335173265864
Aft Lor 28 Geylang,1.313616389,103.8849306
Blk 134,1.31580283030533,103.88604854571838
Aft Lor 34 Geylang,1.314075556,103.8873525
Sims Ville,1.3166234308731202,103.89033436777706
Opp Lor 39 Geylang,1.314729,103.89069
Opp Aljunied Stn,1.3162166590742799,103.88168156879213
Aljunied Stn,1.31628194302502,103.88202243551632
Sims Urban Oasis,1.31935333297674,103.88173111103306
Blk 102,1.31982276662398,103.88194665985093
CISCO Ctr,1.32111522416649,103.89152220076971
Opp CISCO Ctr,1.3209137166718998,103.89117183414865
Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608
Paya Lebar Stn Exit C,1.31856724602339,103.89169495502705
Paya Lebar Stn Exit D,1.31631147367096,103.89217268755988
Opp Grandlink Sq,1.31431505362846,103.89221613925535
Grandlink Sq,1.3143532860430602,103.89191764014707
Versailles Condo,1.31200805596649,103.89035749999957
The Sunny Spring Condo,1.31212569246254,103.88966028743648
Kong Hwa Sch,1.3115330560081397,103.88784583298124
Opp Kong Hwa Sch,1.31167873834387,103.8874161243355
blk 56,1.31054638768125,103.88318148792813
Opp Blk 56,1.31078371924435,103.88313174959588
Blk 39,1.30751703730041,103.88500750064324
Blk 22,1.3072608682566398,103.88490711001795
Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403827
Dakota Stn Exit B/Blk 60,1.30821308595952,103.88850877408413
AFT OLD AIRPORT RD,1.30913166702397,103.89180000002516
BEF OLD AIRPORT RD,1.30862937328019,103.89063112701879
Opp Geylang Meth Sec Sch,1.31869302203322,103.88300679740436
Geylang Meth Pr Sch,1.31843612461246,103.88429716458627
Geylang Polyclinic,1.31904666371972,103.8866675077798
Opp Geylang Polyclinic,1.31877141262042,103.8866869928233
Opp Blk 1015,1.3197633128056798,103.89015111975269
Blk 1015,1.31946112797115,103.89018804743056
Opp Kh Plaza,1.31389305598354,103.88189611100506
Eunos Int,1.31933717157385,103.90180834139495
Aft Tg Katong Cplx,1.31736957951855,103.89480000904068
Blk 14 Mkt/FC,1.31569833821527,103.89559528546465
Blk 416,1.31776416388008,103.89719868894001
Blk 414,1.31798449318919,103.898237229405
Joo Chiat Cplx,1.3163417054851398,103.89891621295057
Tg Katong Rd Sth P/G,1.30079999936599,103.89740107761654
Opp Tg Katong Rd Sth P/G,1.3012419783155,103.89745113021507
Eunos Stn/ Int,1.31876162629115,103.9022689641617
Aft Lor 106 Changi,1.3170953749935401,103.90295147896968
Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171983
Tg Katong Girls' Sch,1.3080111459134198,103.8951960850957
Aft Dunman Rd,1.31037284851913,103.89412794527634
Aft Ipoh Lane,1.3108635603713301,103.89430403711836
Aft Queen Of Peace Ch,1.31264667096781,103.89411050584131
CDAC Bldg,1.31299461549467,103.89427184817764
City Plaza,1.3151892235607,103.8933177448138
Opp Tg Katong Cplx,1.3161193086354,103.89379978179136
Tg Katong Cplx,1.31619210726015,103.89408792471122
Dunman View,1.3096515058968798,103.8965764453886
Tg Katong Sec Sch,1.30943460005849,103.89661012127429
Opp Maranatha Hall,1.30955979607535,103.90034889101835
Maranatha Hall,1.3093897220255801,103.8993688889806
Aft Koon Seng Rd,1.31084210669638,103.90248369965865
Bef Koon Seng Rd,1.3110137247688702,103.90136361120994
Bef Joo Chiat Pl,1.31310616198244,103.9009112063053
Aft Tembeling Rd,1.31327026591962,103.90049572645529
Bef Mangis Rd,1.31382614901728,103.9030699267992
Aft Rambutan Rd,1.31383213839694,103.90453211897776
Flora East,1.31422806856846,103.905891658307
Blk 3A,1.31760511655727,103.89900705591394
Kg Ubi CC,1.3175316176642802,103.90052963468462
Opp City Plaza,1.3142010130892,103.8936761363468
Casa Sarina,1.3197149109192101,103.90725404505459
Aft Kg Eunos,1.3177442979734901,103.90635251996308
Opp Hong San Si Tp,1.32027026937212,103.91000032422843
Bef Lor 110 Changi,1.3184897547730001,103.9100217819197
Mjd Kassim,1.31888900641724,103.91222670426201
Kembangan Stn,1.32096859171096,103.9133277893385
The Buddhist Union,1.32120137837522,103.91485250081531
Bef Siglap Plain,1.31976833302337,103.91505416701378
Opp Perpetual Succour Ch,1.32138694232025,103.91736615804471
Aft Perpetual Succour Ch,1.32076378388187,103.91810427638708
Eunos Stn,1.3206670905747901,103.90489836683336
Opp Eunos Stn,1.32135678897249,103.90537221650077
Blk 17,1.32346854012914,103.90527311322876
Opp Blk 16,1.32306974700238,103.90560762847844
Bef Lor K Telok Kurau,1.31260836391216,103.91063424326731
Aft Ji Xiang Ct,1.3130636511870901,103.91061094817724
Aft Lor H Telok Kurau,1.31631138897106,103.9090772219917
Aft Joo Chiat Pl,1.3145113890004398,103.90997555601628
Aft Lor G Telok Kurau,1.31763611995973,103.90845006395244
Aft Changi Rd,1.31745755005277,103.90875486321198
Parkway East Hosp,1.31488002411227,103.90911503893871
Opp Parkway East Hosp,1.3148035406418501,103.90947767042404
Bef Still Rd,1.31428121358171,103.90687033808844
Bef Roseburn Ave,1.3147363890036001,103.91900527803291
Aft Siglap Dr,1.31460443311119,103.91922466611177
Aft Bethesda Frankel Ch,1.3166234308813702,103.9175534248162
Bef Bethesda Frankel Ch,1.31683972198045,103.91749277802164
Bef Frankel Dr,1.31729916899357,103.91597628595028
Aft Frankel Dr,1.31733638898862,103.91628277801507
Bef Frankel Terr,1.31860774070821,103.91440987586641
Aft Frankel Terr,1.31870305598811,103.91459583301027
Bef Frankel Ave,1.31587375170111,103.91913056487742
Bef Carlton Ave,1.3166125910968702,103.92083645128876
Bef Siglap Dr,1.31726812920156,103.92214229972099
Opp Cheviot Hill,1.3169597007985,103.92246139079548
Flamingo Valley,1.3178665054521599,103.9217459460186
Bef Jln Khairuddin,1.31923829366992,103.92199914721093
Opera Est Pr Sch,1.3190690667828,103.9242469847813
Opp Opera Est Pr Sch,1.31895097253228,103.92346501346624
Aft Swan Lake Ave,1.31928964158986,103.92588543589487
Aft Carmen St,1.3188308339316002,103.92510530820441
Bef Tosca St,1.31965172299504,103.92701769457979
Aft Joo Chiat Pl,1.31473309387158,103.90589521764187
Aft Lor G Telok Kurau,1.31574389673514,103.90586328314892
Aft East Coast Rd,1.30887166700305,103.90817888897894
Aft Still Lane,1.31045482788745,103.9080685170053
Aft Lor Nangka,1.31241970275404,103.90692990251455
Aft Lor J Telok Kurau,1.3126883364587298,103.90714010649674
Kembangan Stn,1.32168778524368,103.91365433764558
Opp Kembangan Stn,1.32198642679896,103.91379833222052
Kg Kembangan CC,1.32349513640884,103.91271655859842
Blk 102,1.32539968158209,103.91109803643086
Grosvenor View,1.32765583299859,103.91213111102074
Hua Yu Mansions,1.32850781433023,103.91449570656201
Aft Jln Paras,1.32624566683557,103.91537946119738
Bef Jln Kembangan,1.32466780744529,103.91452207182715
Bedok Int,1.32453874317344,103.9290381851584
Chai Chee Ind Pk,1.32257749632692,103.92233358172962
Opp Chai Chee Ind Pk,1.32221972730517,103.92262015530927
Blk 32,1.3233832043523301,103.92508721683168
Opp Blk 32,1.32295305994698,103.92517704260584
Bedok Stn Exit B,1.32428292329305,103.93003627080392
Bedok Stn Exit A,1.3235364534490601,103.9288630020348
Blk 221A,1.3246905167586,103.93468799273931
Blk 27,1.32432719820227,103.93471220144858
Bedok Sports Cplx,1.32520077474542,103.93890484697742
