address,latitude,longitude
401 ADMIRALTY LINK,1.45427018,103.81581259999999
407 SEMBAWANG DR,1.45332598,103.8168401
412 SEMBAWANG DR,1.451890614,103.8181607
510B WELLINGTON CIRCLE,1.453608955,103.82088359999999
484 ADMIRALTY LINK,1.4564817319999999,103.8152345
504D MONTREAL DR,1.450458438,103.823881
357B ADMIRALTY DR,1.4502416830000002,103.8173161
501A WELLINGTON CIRCLE,1.4517691959999999,103.8207817
321 SEMBAWANG CL,1.44608015,103.81852409999999
360B ADMIRALTY DR,1.44873829,103.8152321
353C ADMIRALTY DR,1.4497578740000001,103.81944920000001
506A WELLINGTON CIRCLE,1.451984028,103.82394609999999
469 ADMIRALTY DR,1.4499205430000002,103.81367409999999
408 SEMBAWANG DR,1.453458959,103.81772120000001
468C ADMIRALTY DR,1.450309158,103.81487779999999
357C ADMIRALTY DR,1.449829415,103.817599
339A SEMBAWANG CL,1.44801536,103.8178809
308 CANBERRA RD,1.446326935,103.8217445
439B SENGKANG WEST AVE,1.391976539,103.8783098
295B COMPASSVALE CRES,1.397981097,103.9000725
185D RIVERVALE CRES,1.393866998,103.9063512
295A COMPASSVALE CRES,1.398271174,103.89927809999999
188C RIVERVALE DR,1.395221627,103.9048086
407A FERNVALE RD,1.3882685330000002,103.87527209999999
304B ANCHORVALE LINK,1.388650037,103.88921540000001
104 RIVERVALE WALK,1.382627459,103.90092990000001
203E COMPASSVALE RD,1.387950188,103.8957793
408A FERNVALE RD,1.38876434,103.8762119
318A ANCHORVALE LINK,1.393728316,103.889723
408C FERNVALE RD,1.389244713,103.87655629999999
207A COMPASSVALE LANE,1.385307096,103.8978702
441C FERNVALE RD,1.3922006080000002,103.87477870000001
411A FERNVALE RD,1.3905481709999998,103.8769085
270A SENGKANG CTRL,1.385751978,103.894255
259B COMPASSVALE RD,1.393871198,103.897506
443C FERNVALE RD,1.39121766,103.8735532
439A SENGKANG WEST AVE,1.391875231,103.8778554
410A FERNVALE RD,1.390052695,103.8759405
434B FERNVALE RD,1.394609604,103.8765855
435B FERNVALE RD,1.393393644,103.8766449
212C COMPASSVALE DR,1.385993169,103.9010207
264B COMPASSVALE BOW,1.3812863000000002,103.8965434
265A COMPASSVALE LINK,1.382268333,103.89527890000001
265D COMPASSVALE BOW,1.381957534,103.8964311
272C SENGKANG CTRL,1.3842733269999998,103.893821
264D COMPASSVALE BOW,1.381545075,103.89594340000001
277A COMPASSVALE LINK,1.3818636919999998,103.8944815
273C COMPASSVALE LINK,1.384606791,103.89450190000001
183B RIVERVALE CRES,1.3913062459999999,103.9083297
308A ANCHORVALE RD,1.3898949059999999,103.8859202
192A RIVERVALE DR,1.394325494,103.903468
303A ANCHORVALE LINK,1.3870788619999999,103.8907765
122A SENGKANG EAST WAY,1.386614515,103.906024
116B RIVERVALE DR,1.382059915,103.9023554
157D RIVERVALE CRES,1.388086614,103.90788909999999
309B ANCHORVALE RD,1.391416945,103.88587240000001
117C RIVERVALE DR,1.383352625,103.9032214
292B COMPASSVALE ST,1.3953985880000002,103.89874499999999
224C COMPASSVALE WALK,1.3885925730000002,103.8981282
252 COMPASSVALE ST,1.393828076,103.90087940000001
200A SENGKANG EAST RD,1.3870070319999999,103.8919648
302A ANCHORVALE LINK,1.387563418,103.891211
200B SENGKANG EAST RD,1.3870653780000002,103.8927356
316A ANCHORVALE LINK,1.392590704,103.889372
405B FERNVALE LANE,1.389002004,103.8736702
241 COMPASSVALE WALK,1.389999297,103.8976987
260B SENGKANG EAST WAY,1.393641335,103.89527530000001
212A COMPASSVALE DR,1.386398218,103.89996
316B ANCHORVALE LINK,1.392849379,103.8888208
189A RIVERVALE DR,1.3955612080000002,103.9040217
135 RIVERVALE ST,1.3881410509999998,103.905022
189B RIVERVALE DR,1.395795687,103.90363029999999
314D ANCHORVALE LINK,1.3914265819999998,103.88925340000002
315B ANCHORVALE RD,1.3921782319999998,103.8883232
225C COMPASSVALE WALK,1.3883535280000001,103.8988383
202A COMPASSVALE DR,1.3883598519999998,103.8931432
316C ANCHORVALE LINK,1.393161626,103.88837099999999
250D COMPASSVALE ST,1.3932501130000001,103.8998227
120B RIVERVALE DR,1.3857981819999998,103.90439429999999
320C ANCHORVALE DR,1.391254015,103.89130329999999
108 SERANGOON NTH AVE 1,1.369901403,103.8712068
113 SERANGOON NTH AVE 1,1.368776829,103.8704749
105 SERANGOON NTH AVE 1,1.370247459,103.870226
153 SERANGOON NTH AVE 1,1.369651874,103.87195279999999
215 SERANGOON AVE 4,1.357903186,103.8729673
253 SERANGOON CTRL DR,1.354039398,103.8708515
323 SERANGOON AVE 3,1.3511685740000001,103.86940849999999
203 SERANGOON CTRL,1.352078409,103.8732889
103 SERANGOON NTH AVE 1,1.3706554869999998,103.8702689
126 SERANGOON NTH AVE 1,1.366058217,103.87187490000001
528 SERANGOON NTH AVE 4,1.371418524,103.8721798
226 SERANGOON AVE 4,1.3568225,103.870857
554 SERANGOON NTH AVE 3,1.371967208,103.8703901
224 SERANGOON AVE 4,1.35720575,103.87083129999999
308 SERANGOON AVE 2,1.35417533,103.86596709999999
335 SERANGOON AVE 3,1.349442214,103.87106779999999
328 SERANGOON AVE 3,1.3502861590000002,103.8683526
232 SERANGOON AVE 3,1.3547470659999998,103.868732
233 SERANGOON AVE 3,1.355133814,103.8691373
505 SERANGOON NTH AVE 4,1.373244635,103.87630159999999
512 SERANGOON NTH AVE 4,1.370960432,103.875106
552 SERANGOON NTH AVE 3,1.372324635,103.8712852
123 SERANGOON NTH AVE 1,1.3669585130000002,103.8725936
526 SERANGOON NTH AVE 4,1.37177912,103.87278559999999
423 SERANGOON CTRL,1.348490772,103.87558879999999
849 TAMPINES ST 83,1.352840291,103.9355209
879 TAMPINES AVE 8,1.351192682,103.9287282
219 TAMPINES ST 24,1.3547924390000001,103.9526127
809 TAMPINES AVE 4,1.34640015,103.93626529999999
213 TAMPINES ST 23,1.354795323,103.9539356
267 TAMPINES ST 21,1.3507727880000002,103.9492592
130 SIMEI ST 1,1.3462129330000001,103.9548149
841 TAMPINES ST 83,1.351609241,103.934497
347 TAMPINES ST 33,1.3518804269999998,103.9631137
348 TAMPINES ST 33,1.352525599,103.96336690000001
840 TAMPINES ST 82,1.3511421769999998,103.93561690000001
355 TAMPINES ST 33,1.355050591,103.9616
367 TAMPINES ST 34,1.357702341,103.95995450000001
401 TAMPINES ST 41,1.3570728680000002,103.9449127
447 TAMPINES ST 42,1.357359063,103.9504855
719 TAMPINES ST 72,1.3588152130000002,103.9359412
891 TAMPINES AVE 8,1.349161464,103.93058559999999
109 TAMPINES ST 11,1.347407807,103.9488118
166 TAMPINES ST 12,1.348821007,103.9464334
164 TAMPINES ST 12,1.349621514,103.9460007
842H TAMPINES ST 82,1.3516166790000002,103.93707049999999
247 TAMPINES ST 21,1.3522809219999998,103.94691159999999
842D TAMPINES ST 82,1.350596555,103.9375503
167D SIMEI LANE,1.342873687,103.95920509999999
112 SIMEI ST 1,1.343109584,103.94955959999999
298 TAMPINES ST 22,1.351787487,103.9547568
358 TAMPINES ST 33,1.35447448,103.9610042
368 TAMPINES ST 34,1.358474583,103.9612885
498F TAMPINES ST 45,1.361910172,103.9586667
857A TAMPINES ST 83,1.354291278,103.9351345
494B TAMPINES AVE 9,1.3630082890000002,103.95270490000001
479 TAMPINES ST 44,1.361433563,103.95356740000001
149 SIMEI ST 1,1.345888762,103.95602579999999
491C TAMPINES ST 45,1.362100169,103.954909
498E TAMPINES ST 45,1.361486182,103.9590563
388 TAMPINES ST 32,1.355286796,103.9583185
361 TAMPINES ST 34,1.356429476,103.9621873
279 TAMPINES ST 22,1.3462922940000002,103.95168609999999
497G TAMPINES ST 45,1.36034648,103.9597168
322 TAMPINES ST 33,1.3508759559999999,103.9581271
254 TAMPINES ST 21,1.352993299,103.94935
880 TAMPINES AVE 8,1.351326082,103.9314788
411 TAMPINES ST 41,1.3591145230000001,103.9460788
153 SIMEI ST 1,1.345222759,103.9572077
142 TAMPINES ST 12,1.348697122,103.94485959999999
119 SIMEI ST 1,1.343757615,103.9518978
244 SIMEI ST 5,1.343811391,103.9545032
167B SIMEI LANE,1.3431357369999999,103.9596428
167A SIMEI LANE,1.343565659,103.959402
738 TAMPINES ST 72,1.359084786,103.93360759999999
892 TAMPINES AVE 8,1.349012829,103.9292428
874A TAMPINES ST 84,1.353090063,103.9322429
125 TAMPINES ST 11,1.3463142030000002,103.9501253
336 TAMPINES ST 32,1.352504741,103.9603242
105 SIMEI ST 1,1.340924594,103.9507425
147 TAMPINES AVE 5,1.3492323880000001,103.942181
229 SIMEI ST 4,1.3431553109999999,103.9561051
856D TAMPINES ST 82,1.352097285,103.9387394
52 LOR 6 TOA PAYOH,1.3382491429999999,103.852482
69 LOR 4 TOA PAYOH,1.334180885,103.8527069
12 LOR 7 TOA PAYOH,1.336746107,103.85761590000001
119 LOR 1 TOA PAYOH,1.339109238,103.84468740000001
110 LOR 1 TOA PAYOH,1.341552751,103.8463859
113 POTONG PASIR AVE 1,1.336055939,103.8635995
117 POTONG PASIR AVE 1,1.336008253,103.8630208
115 POTONG PASIR AVE 1,1.337269998,103.8628066
124 LOR 1 TOA PAYOH,1.338648767,103.8446273
96 LOR 3 TOA PAYOH,1.338624065,103.84837979999999
85B LOR 4 TOA PAYOH,1.336285352,103.848443
85C LOR 4 TOA PAYOH,1.336285709,103.84747940000001
108 POTONG PASIR AVE 1,1.334720043,103.86792840000001
227 LOR 8 TOA PAYOH,1.339041448,103.8579557
15 JOO SENG RD,1.335839369,103.8806079
37 LOR 5 TOA PAYOH,1.334526113,103.85591540000001
153A LOR 1 TOA PAYOH,1.333713828,103.84523309999999
79B TOA PAYOH CTRL,1.334640783,103.84799029999999
81B LOR 4 TOA PAYOH,1.3359697640000001,103.84977679999999
146 LOR 2 TOA PAYOH,1.334356977,103.8454042
155 LOR 1 TOA PAYOH,1.3327963109999998,103.8455886
241 KIM KEAT LINK,1.3305053629999999,103.85577640000001
229 LOR 8 TOA PAYOH,1.3387183120000001,103.8591946
36 LOR 5 TOA PAYOH,1.334821399,103.8552729
35 LOR 5 TOA PAYOH,1.334886917,103.854606
121 POTONG PASIR AVE 1,1.335760292,103.865597
237 LOR 1 TOA PAYOH,1.339773151,103.8522423
132 POTONG PASIR AVE 1,1.3341754829999999,103.8656107
24 MARSILING DR,1.441505331,103.7721316
130 MARSILING RISE,1.4381264409999999,103.7787005
131 MARSILING RISE,1.43847984,103.77861340000001
13 MARSILING LANE,1.4416344509999999,103.77877409999999
129 MARSILING RISE,1.437811367,103.778702
816 WOODLANDS ST 82,1.4420266259999999,103.7899058
18 MARSILING LANE,1.4434170069999999,103.7778612
159 WOODLANDS ST 13,1.433678966,103.77458709999999
8 MARSILING DR,1.441345041,103.77718270000001
437 WOODLANDS ST 41,1.4269822630000002,103.7746927
739 WOODLANDS CIRCLE,1.44451876,103.79679780000001
771 WOODLANDS DR 60,1.446765941,103.7979619
840 WOODLANDS ST 82,1.4438128209999999,103.79240109999999
601 WOODLANDS DR 42,1.438647189,103.7965181
29 MARSILING DR,1.442748457,103.7729218
575 WOODLANDS DR 16,1.431187204,103.7972377
619 WOODLANDS DR 52,1.433436771,103.7980554
348 WOODLANDS AVE 3,1.43293946,103.7818814
723 WOODLANDS AVE 6,1.4453725240000002,103.7989678
749 WOODLANDS CIRCLE,1.444797339,103.79431329999998
28 MARSILING DR,1.442790976,103.7737066
743 WOODLANDS CIRCLE,1.4437336180000002,103.7963119
767 WOODLANDS CIRCLE,1.446177536,103.79759150000001
690F WOODLANDS DR 75,1.442685987,103.80743309999998
618 WOODLANDS AVE 4,1.4336408880000002,103.7966442
786F WOODLANDS DR 60,1.446249721,103.80041800000001
859 WOODLANDS ST 83,1.4397638769999999,103.7945284
689D WOODLANDS DR 75,1.444285016,103.80874190000002
403 WOODLANDS ST 41,1.430708471,103.7722614
871 WOODLANDS ST 81,1.443858158,103.789187
345 WOODLANDS ST 32,1.4324589540000001,103.7804594
791 WOODLANDS AVE 6,1.44274811,103.8022385
553 WOODLANDS DR 44,1.43161422,103.79507199999999
690A WOODLANDS DR 75,1.443584175,103.8084073
689E WOODLANDS DR 75,1.443920453,103.80867420000001
365 WOODLANDS AVE 5,1.434318384,103.7876342
899B WOODLANDS DR 50,1.436133348,103.79526429999999
414 WOODLANDS ST 41,1.4279063230000002,103.7733879
682C WOODLANDS DR 73,1.440755494,103.8042641
688A WOODLANDS DR 75,1.442825199,103.8071977
552 WOODLANDS DR 44,1.432452164,103.7954584
614 WOODLANDS AVE 4,1.43445537,103.79641240000001
543 WOODLANDS DR 16,1.428314925,103.7937345
580 WOODLANDS DR 16,1.430584405,103.7962761
686A WOODLANDS DR 73,1.4421359630000001,103.8056199
632 WOODLANDS RING RD,1.4358042430000002,103.8018417
753 WOODLANDS CIRCLE,1.44580506,103.7946403
681D WOODLANDS DR 62,1.4399996609999999,103.80359240000001
350 WOODLANDS AVE 3,1.4338422880000001,103.78229499999999
685B WOODLANDS DR 73,1.441333428,103.80613620000001
514 WOODLANDS DR 14,1.434597813,103.78967259999999
893C WOODLANDS DR 50,1.4363184269999998,103.79046009999999
536 WOODLANDS DR 14,1.4311447730000002,103.79151850000001
531 WOODLANDS DR 14,1.4309234259999999,103.792754
681A WOODLANDS DR 62,1.4395335409999999,103.8037973
520 WOODLANDS DR 14,1.4341741030000001,103.7923973
652 WOODLANDS RING RD,1.43799069,103.79998690000001
647 WOODLANDS RING RD,1.437942583,103.8010051
118 MARSILING RISE,1.438484294,103.7803814
307 WOODLANDS AVE 1,1.429409278,103.7764371
172 YISHUN AVE 7,1.43660111,103.831091
266 YISHUN ST 22,1.43700349,103.8388247
393 YISHUN AVE 6,1.42851535,103.8485037
362 YISHUN RING RD,1.428508539,103.8448942
241 YISHUN RING RD,1.4321201559999999,103.8391231
702 YISHUN AVE 5,1.429815405,103.8294672
703 YISHUN AVE 5,1.429584898,103.8288511
133 YISHUN ST 11,1.4325573719999998,103.83078409999999
110 YISHUN RING RD,1.433760579,103.8289934
134 YISHUN ST 11,1.432376505,103.83141090000001
736 YISHUN ST 72,1.428658386,103.8317276
720 YISHUN ST 71,1.426420518,103.828958
634 YISHUN ST 61,1.418930263,103.8391001
642 YISHUN ST 61,1.420970055,103.8374468
174 YISHUN AVE 7,1.4373954530000002,103.8319391
272 YISHUN ST 22,1.4380976380000001,103.83964209999999
766 YISHUN AVE 3,1.4247024,103.8339498
255 YISHUN RING RD,1.434316315,103.8406895
261 YISHUN ST 22,1.435309736,103.8386063
765 YISHUN ST 72,1.425023537,103.8339735
279 YISHUN ST 22,1.438372589,103.8373843
637 YISHUN ST 61,1.420460297,103.8392862
433 YISHUN AVE 6,1.4209118059999999,103.84729329999999
171 YISHUN AVE 7,1.43691621,103.832132
365 YISHUN RING RD,1.429247793,103.8451922
314 YISHUN RING RD,1.431731417,103.8417528
293 YISHUN ST 22,1.436114254,103.8376052
452 YISHUN RING RD,1.4220826430000002,103.8454157
875 YISHUN ST 81,1.41476321,103.836287
795A YISHUN RING RD,1.419411849,103.8328413
234 YISHUN ST 21,1.434353515,103.8379195
349 YISHUN AVE 11,1.4261337509999998,103.84339150000001
229 YISHUN ST 21,1.4349120069999999,103.8372004
808 YISHUN RING RD,1.416914529,103.8309518
833 YISHUN ST 81,1.4145483630000002,103.83410440000002
455 YISHUN ST 41,1.419980452,103.84438399999999
456 YISHUN ST 41,1.420369191,103.8444037
750 YISHUN ST 72,1.427978266,103.8342828
830 YISHUN ST 81,1.414238374,103.83395379999999
852 YISHUN ST 81,1.4160596019999998,103.8367958
628 YISHUN ST 61,1.418078028,103.8369573
737 YISHUN ST 72,1.428975104,103.8324446
445 YISHUN AVE 11,1.423191787,103.8446277
115A YISHUN RING RD,1.43331769,103.82751540000001
607 YISHUN ST 61,1.4213860440000001,103.8356042
775 YISHUN RING RD,1.4225317119999998,103.8321855
240 YISHUN RING RD,1.432698719,103.8393691
161 YISHUN ST 11,1.432786275,103.83313290000001
838 YISHUN ST 81,1.416421787,103.8335598
841 YISHUN ST 81,1.416013226,103.8343686
391 YISHUN AVE 6,1.4294676919999998,103.8491714
351 YISHUN AVE 11,1.426429316,103.84407209999999
326 YISHUN RING RD,1.429551047,103.8424397
352 YISHUN RING RD,1.426462542,103.84490890000001
614 YISHUN ST 61,1.4198290669999998,103.8360325
791 YISHUN AVE 2,1.42051978,103.83356440000001
508 ANG MO KIO AVE 8,1.373790082,103.849029
213 ANG MO KIO AVE 3,1.367769472,103.8412554
558 ANG MO KIO AVE 10,1.371236133,103.85919200000001
565 ANG MO KIO AVE 3,1.369539344,103.85838559999999
434 ANG MO KIO AVE 10,1.367891507,103.85345500000001
154 ANG MO KIO AVE 5,1.376260674,103.84123100000001
466 ANG MO KIO AVE 10,1.3658196059999999,103.8570616
452 ANG MO KIO AVE 10,1.368897511,103.8562008
442 ANG MO KIO AVE 10,1.365653269,103.8552322
540 ANG MO KIO AVE 10,1.3752937680000001,103.8554524
440 ANG MO KIO AVE 10,1.3664278980000002,103.8543115
533 ANG MO KIO AVE 5,1.3741692369999998,103.85300190000001
445 ANG MO KIO AVE 10,1.366980045,103.8557181
607 ANG MO KIO AVE 4,1.3804675869999998,103.8388167
476 ANG MO KIO AVE 10,1.362388292,103.8578806
215 ANG MO KIO AVE 1,1.3665583019999998,103.84162409999999
216 ANG MO KIO AVE 1,1.366196788,103.841505
524 ANG MO KIO AVE 5,1.373378294,103.8530425
128 ANG MO KIO AVE 3,1.3708320280000001,103.843547
178 ANG MO KIO AVE 4,1.376193199,103.8370382
507 ANG MO KIO AVE 8,1.374431399,103.8501575
586 ANG MO KIO AVE 3,1.37030353,103.8534559
639 ANG MO KIO AVE 6,1.379917052,103.8424584
435 ANG MO KIO AVE 10,1.367703678,103.8542143
157 ANG MO KIO AVE 4,1.3753056209999999,103.83939509999999
117 ANG MO KIO AVE 4,1.373717083,103.8356105
542 ANG MO KIO AVE 10,1.3747384130000002,103.85587679999999
649 ANG MO KIO AVE 5,1.377762638,103.8437822
417 ANG MO KIO AVE 10,1.3649595330000002,103.85519709999998
422 ANG MO KIO AVE 3,1.3679998880000002,103.8518739
122 ANG MO KIO AVE 3,1.3701886069999998,103.8434132
155 ANG MO KIO AVE 4,1.3758772380000002,103.8400675
471 ANG MO KIO AVE 10,1.363466006,103.85670290000002
320 ANG MO KIO AVE 1,1.365592456,103.8483867
419 ANG MO KIO AVE 10,1.3653466969999999,103.8541518
513 ANG MO KIO AVE 8,1.372736969,103.8501949
209 ANG MO KIO AVE 3,1.368970796,103.8432845
153 ANG MO KIO AVE 5,1.376357457,103.8420565
562 ANG MO KIO AVE 3,1.3701814419999998,103.8590188
537 ANG MO KIO AVE 5,1.375200096,103.8530598
438 ANG MO KIO AVE 10,1.366970817,103.8539066
544 ANG MO KIO AVE 10,1.373959619,103.8564714
173 ANG MO KIO AVE 4,1.3753135369999998,103.8362457
428 ANG MO KIO AVE 3,1.368939065,103.8544123
412 ANG MO KIO AVE 10,1.363855122,103.855288
127 ANG MO KIO AVE 3,1.371223221,103.8435933
134 ANG MO KIO AVE 3,1.372053182,103.8422497
344 ANG MO KIO AVE 3,1.367977051,103.84926479999999
309A ANG MO KIO ST 31,1.365029333,103.84530059999999
354 ANG MO KIO ST 32,1.364404397,103.8518109
307C ANG MO KIO AVE 1,1.3655610040000001,103.8451695
539 ANG MO KIO AVE 10,1.375374291,103.8542588
104B ANG MO KIO ST 11,1.371511514,103.8384588
553 ANG MO KIO AVE 10,1.3726015790000001,103.85723409999999
431 ANG MO KIO AVE 10,1.36822021,103.85297890000001
305 ANG MO KIO AVE 1,1.366084591,103.8460139
588B ANG MO KIO ST 52,1.371975713,103.8531509
700B ANG MO KIO AVE 6,1.3694104980000001,103.8460598
596B ANG MO KIO ST 52,1.372051233,103.85054579999999
616 ANG MO KIO AVE 4,1.37746747,103.8387767
620 BEDOK RESERVOIR RD,1.3343343220000001,103.91771259999999
539 BEDOK NTH ST 3,1.3324023059999999,103.92550059999999
144 BEDOK RESERVOIR RD,1.334869769,103.9125268
703 BEDOK RESERVOIR RD,1.337165074,103.9198931
504 BEDOK NTH ST 3,1.332052748,103.9319593
530 BEDOK NTH ST 3,1.33371332,103.9270203
628 BEDOK RESERVOIR RD,1.334897237,103.9150068
74 BEDOK NTH RD,1.327511771,103.9422204
29 NEW UPP CHANGI RD,1.323958134,103.9363413
107 BEDOK RESERVOIR RD,1.329870289,103.90922040000001
30 NEW UPP CHANGI RD,1.323198777,103.9349452
32 CHAI CHEE AVE,1.3233881859999999,103.9246665
424 BEDOK NTH AVE 1,1.32842001,103.9274827
110 BEDOK NTH RD,1.332472064,103.9348605
521 BEDOK NTH AVE 1,1.330253071,103.9270583
125 BEDOK NTH RD,1.328843215,103.93912370000001
27 NEW UPP CHANGI RD,1.324124329,103.934921
419 BEDOK NTH ST 1,1.326966214,103.9281358
204 BEDOK NTH ST 1,1.326359095,103.92999590000001
104 BEDOK NTH AVE 4,1.333298521,103.9366015
59 CHAI CHEE RD,1.324889163,103.9202467
418 BEDOK NTH AVE 2,1.328845342,103.93028120000001
202 BEDOK NTH ST 1,1.3256562840000001,103.927991
416 BEDOK NTH AVE 2,1.328403828,103.9306849
221B BEDOK CTRL,1.325000433,103.9344978
5 BEDOK STH AVE 2,1.322191579,103.9343993
52 NEW UPP CHANGI RD,1.323903872,103.9425114
512 BEDOK NTH AVE 2,1.333367155,103.9291777
707 BEDOK NTH RD,1.335466498,103.91928840000001
120 BEDOK RESERVOIR RD,1.330892472,103.9099209
169 BEDOK STH AVE 3,1.320388846,103.9450939
64 NEW UPP CHANGI RD,1.324218538,103.9398567
507 BEDOK NTH AVE 3,1.332980717,103.932599
718 BEDOK RESERVOIR RD,1.336630599,103.9257485
428 BEDOK NTH RD,1.329539942,103.9276501
666 JLN DAMAI,1.333565436,103.9081025
651 JLN TENAGA,1.332514561,103.90699000000001
771 BEDOK RESERVOIR VIEW,1.335934062,103.9388663
770 BEDOK RESERVOIR VIEW,1.335925042,103.93846090000001
183 BEDOK NTH RD,1.32643686,103.9418509
221A BEDOK CTRL,1.3252037159999999,103.93477220000001
182 BEDOK NTH RD,1.326869941,103.9418328
114 LENGKONG TIGA,1.323134861,103.91204570000001
221C BEDOK CTRL,1.324999166,103.93423440000001
604 BEDOK RESERVOIR RD,1.330792356,103.91318340000001
140 BEDOK RESERVOIR RD,1.3348899140000001,103.9133862
146 BEDOK RESERVOIR RD,1.334599691,103.9120108
711 BEDOK RESERVOIR RD,1.3359734159999999,103.92369029999999
139 BEDOK NTH AVE 3,1.329410011,103.9353973
99 BEDOK NTH AVE 4,1.333932177,103.9394703
552 BEDOK NTH AVE 1,1.33190105,103.9277438
645 JLN TENAGA,1.331671179,103.9065379
656 JLN TENAGA,1.333708041,103.90754100000001
33 CHAI CHEE AVE,1.324009118,103.9258481
407 BEDOK NTH AVE 3,1.3284632,103.9336828
72 BEDOK STH AVE 3,1.320366592,103.9436679
61 NEW UPP CHANGI RD,1.322754699,103.9407764
636 BEDOK RESERVOIR RD,1.33105257,103.904387
661 JLN DAMAI,1.334476718,103.9078849
29A CHAI CHEE AVE,1.324886322,103.9241321
23 SIN MING RD,1.354780295,103.8360689
24 SIN MING RD,1.35518697,103.836338
406 SIN MING AVE,1.362944554,103.83409350000001
146 BISHAN ST 11,1.344086049,103.85414759999999
272 BISHAN ST 24,1.3562948940000001,103.84282259999999
443 SIN MING AVE,1.3589483580000001,103.8327877
107 BISHAN ST 12,1.3464176140000002,103.8479207
113 BISHAN ST 12,1.3472318509999999,103.848809
153 BISHAN ST 13,1.346085959,103.85507829999999
123 BISHAN ST 12,1.346487206,103.85046109999999
445 SIN MING AVE,1.358711425,103.83172009999998
114 BISHAN ST 12,1.347549415,103.8488805
191 BISHAN ST 13,1.3505416119999998,103.8513711
256 BISHAN ST 22,1.361318448,103.8426838
189 BISHAN ST 13,1.350222546,103.8518335
195 BISHAN ST 13,1.3483624980000002,103.8508971
503 BISHAN ST 11,1.349032375,103.84804749999999
135 BISHAN ST 12,1.3445621680000002,103.85128759999999
157 BISHAN ST 13,1.3460575540000002,103.85668000000001
444 SIN MING AVE,1.3585394290000001,103.8323093
228 BISHAN ST 23,1.357949291,103.8467677
290 BISHAN ST 24,1.3556140230000002,103.844598
179 BISHAN ST 13,1.3486083119999999,103.8518433
238 BISHAN ST 22,1.3597608030000001,103.8446426
245 BISHAN ST 22,1.3603372740000002,103.8439634
186 BISHAN ST 13,1.3493455859999999,103.85257879999999
420 BT BATOK WEST AVE 2,1.36255043,103.7457708
267 BT BATOK EAST AVE 4,1.348809566,103.7598926
523 BT BATOK ST 52,1.35669994,103.7523064
283 BT BATOK EAST AVE 3,1.346943658,103.75753940000001
271 BT BATOK EAST AVE 4,1.348172638,103.7588931
272 BT BATOK EAST AVE 4,1.3487903069999998,103.7578647
316 BT BATOK ST 32,1.360576605,103.74683399999999
160 BT BATOK ST 11,1.3488849040000002,103.7420358
229 BT BATOK EAST AVE 3,1.348276604,103.7546809
417 BT BATOK WEST AVE 4,1.362890991,103.7465392
175 BT BATOK WEST AVE 8,1.34554898,103.74159859999999
180 BT BATOK WEST AVE 8,1.345557925,103.742841
321 BT BATOK ST 33,1.3613169930000002,103.74774120000001
409 BT BATOK WEST AVE 4,1.364488996,103.74581640000001
161 BT BATOK ST 11,1.3484691580000001,103.74205079999999
225 BT BATOK CTRL,1.348496075,103.7526077
363 BT BATOK ST 31,1.361014444,103.7494473
233 BT BATOK EAST AVE 5,1.348825265,103.7551276
164 BT BATOK ST 11,1.347716975,103.74283170000001
231 BT BATOK EAST AVE 5,1.34908255,103.7545182
238 BT BATOK EAST AVE 5,1.349832265,103.75473819999999
258 BT BATOK EAST AVE 4,1.35127412,103.7588715
207 BT BATOK ST 21,1.3462486619999998,103.7493822
311 BT BATOK ST 32,1.360082515,103.7483417
510 BT BATOK ST 52,1.3527515959999998,103.7548236
333 BT BATOK ST 32,1.364182056,103.7477973
146 BT BATOK WEST AVE 6,1.349668909,103.7440835
148 BT BATOK WEST AVE 6,1.3492799309999999,103.74385749999999
105 BT BATOK CTRL,1.3487241330000002,103.746633
302 BT BATOK ST 31,1.357117254,103.7484232
337 BT BATOK ST 34,1.3634829640000001,103.7493934
313 BT BATOK ST 32,1.3602502719999998,103.747783
288D BT BATOK ST 25,1.345803048,103.75926009999999
266 BT BATOK EAST AVE 4,1.349360305,103.7600195
392 BT BATOK WEST AVE 5,1.365866084,103.7533233
291A BT BATOK ST 24,1.3436676669999998,103.7560517
367 BT BATOK ST 31,1.360332742,103.7496915
108 BT BATOK WEST AVE 6,1.3474438530000001,103.7465021
290E BT BATOK ST 24,1.3438910480000001,103.7576892
383 BT BATOK WEST AVE 5,1.362586007,103.75210990000001
201 BT BATOK ST 21,1.345862539,103.7479058
290F BT BATOK ST 24,1.343516441,103.7576965
291E BT BATOK ST 24,1.3434534130000002,103.75478829999999
419 BT BATOK WEST AVE 2,1.3619473819999999,103.7461964
191 BT BATOK WEST AVE 6,1.345517164,103.74534840000001
189 BT BATOK WEST AVE 6,1.3457957319999998,103.7463401
390 BT BATOK WEST AVE 5,1.365354027,103.7524332
297 BT BATOK ST 22,1.345040665,103.7473895
286 BT BATOK EAST AVE 3,1.3467470730000002,103.75843859999999
110 BT BATOK WEST AVE 6,1.347544439,103.7457968
402 BT BATOK WEST AVE 7,1.364703506,103.7442468
406 BT BATOK WEST AVE 7,1.365178267,103.7458132
526 BT BATOK ST 51,1.357188206,103.75112390000001
140 BT BATOK ST 11,1.350765866,103.74385550000001
7 TELOK BLANGAH CRES,1.278361373,103.819384
8 TELOK BLANGAH CRES,1.277795391,103.81934129999999
42 TELOK BLANGAH RISE,1.270918709,103.82268540000001
