address,storey_range,floor_area_sqm,lease_commence_date,remaining_lease,resale_price,sold_year,sold_month,latitude,longitude,raffles_place_dist,one_north_dist,jurong_east_dist,orchard_dist,changi_dist,raffles_place_drive,one_north_drive,jurong_east_drive,orchard_drive,changi_drive,mrt_dist,near_bus_itc,near_mrt_itc,bus_u300m,bus_dist,mall_u1km,mall_dist,pri_u1km,pri_u2km,pri_aff_u1km,pri_aff_u2km,pri_elite_u1km,pri_elite_u2km,sec_u1km,sec_u2km,sec_aff_u1km,sec_aff_u2km,sec_elite_u1km,sec_elite_u2km,dist_to_highway,dist_to_exits,price_per_sqft,unit_price,elem_price,hex_id,town,town_min_unit_price,town_max_unit_price,appeal_score
101 C'WEALTH CRES,6.5,49.0,1970.0,50.42,223000.0,2018.5,7.5,1.308051592,103.8008428,21.62,21.68,29.63,25.45,55.27,16.1,8.12,20.75,12.85,37.85,631.0,0.0,0.0,3.0,200.0,0.0,1386.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1998.0,1897.0,4561.945031712474,90.5053259521737,14.607102757518824,8328.0,QUEENSTOWN,68.01878290104968,119.67382701379316,0.4353213405847527
101 CLEMENTI ST 14,9.2,117.8,1984.0,65.9,696200.0,2017.6,5.0,1.3220893679999999,103.76893340000001,31.0,23.88,31.329999999999995,32.77,64.65,19.67,10.73,14.37,20.15,41.25,863.0,0.0,0.0,3.0,218.0,2.0,879.0,3.0,7.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1015.0,946.0,5873.172377195186,89.20500902322632,11.410771919048955,7485.0,CLEMENTI,59.93213531102735,107.87813994082994,0.6105383324057695
101 GANGSA RD,6.5,145.0,1987.0,68.21000000000001,607500.0,2018.0,7.0,1.379164316,103.76743929999999,36.93,38.42,32.33,33.63,64.62,29.08,24.37,14.32,21.47,41.02,613.0,0.0,0.0,9.0,61.0,5.0,357.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,839.0,911.0,4192.113774733638,61.43782215810614,17.13646250572858,3334.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.6873499949073993
101 HENDERSON CRES,5.5,74.0,1970.0,51.07,407650.0,2018.0,6.166666666666668,1.2907179979999999,103.8216252,13.019999999999998,21.62,32.72,29.12,46.67000000000001,9.93,13.230000000000002,22.75,10.83,34.12,505.0,0.0,0.0,6.0,129.0,1.0,775.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1072.0,1159.0,5508.783783783784,107.9092973790904,28.40646281134375,9401.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.48928851431715037
101 HOUGANG AVE 1,3.5,102.5,1984.0,65.105,378472.0,2017.75,5.0,1.354937478,103.89136059999998,36.37,44.22,56.63,32.88,37.48,21.8,30.7,33.2,18.67,25.98,947.0,0.0,0.0,8.0,121.0,1.0,858.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,848.0,1118.0,3692.067961165049,56.72242172046413,22.631074596210947,3828.0,HOUGANG,41.786204315828854,81.1839872703508,0.3791131450690159
101 JLN RAJAH,7.571428571428571,94.0,1980.0,61.40428571428572,437428.5714285714,2018.142857142857,5.7142857142857135,1.3288008619999998,103.850782,25.32,35.73,58.98,21.28,52.57999999999999,13.069999999999995,20.02,22.17,8.68,30.48,523.0,0.0,0.0,4.0,55.0,4.0,513.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,62.0,203.0,4653.4954407294845,75.80495137644864,17.022205079589305,7947.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.2444737247605981
101 JURONG EAST ST 13,6.0,68.0,1983.0,63.647777777777776,310098.66666666674,2018.2222222222226,5.0,1.3370110079999995,103.7387873,30.27,23.15,8.97,32.93,63.92000000000001,23.32,15.220000000000002,3.2,23.6,43.14999999999999,545.0,0.0,0.0,7.0,76.0,3.0,447.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,806.0,791.0,4560.274509803921,71.6292723743283,18.281881877629647,5591.0,JURONG EAST,45.015845577643326,82.06217412908822,0.7183823023036646
101 PASIR RIS ST 12,6.384615384615384,146.69230769230768,1988.0,69.48692307692308,616000.0,2018.0,5.230769230769232,1.3670502149999997,103.9581819,40.47000000000001,63.51999999999999,73.98,51.76999999999999,25.48,29.82,38.22000000000001,40.38,26.75,14.02,1176.0,0.0,0.0,6.0,136.0,1.0,716.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,309.0,310.0,4199.659125465874,60.465050170443966,13.524176615671266,2482.0,PASIR RIS,43.50398179749715,71.55825353538319,0.6045805976150739
101 POTONG PASIR AVE 1,10.727272727272727,76.45454545454545,1984.0,65.19818181818181,424772.7272727273,2017.909090909091,7.8181818181818175,1.3331571009999996,103.8683804,16.88,33.529999999999994,48.8,20.930000000000003,37.63,13.370000000000005,21.670000000000005,24.219999999999995,9.75,24.829999999999995,75.0,0.0,0.0,8.0,44.0,1.0,189.0,2.0,11.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,454.0,435.0,5569.728545632161,85.46567204453832,11.08195125632226,7310.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.554943280700822
101 RIVERVALE WALK,10.333333333333334,109.22222222222223,1999.0,78.75777777777779,394876.44444444455,2019.0,5.8888888888888875,1.38276429,103.899272,35.25,47.7,68.45,37.48,47.67000000000001,24.08,33.300000000000004,35.47,21.9,24.37,646.0,0.0,0.0,8.0,26.0,1.0,407.0,5.0,15.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1269.0,1153.0,3617.186358635864,45.930232673174345,6.445077377534418,2061.0,SENGKANG,41.178724969218116,67.75428524303348,0.1787923812329873
101 SERANGOON NTH AVE 1,8.25,91.33333333333331,1985.0,65.86166666666666,357898.0,2018.0,4.833333333333333,1.37103632,103.8703609,32.37,42.78,62.02999999999998,28.32999999999999,52.54999999999999,19.75,28.03,31.52999999999999,16.199999999999996,31.850000000000005,1998.0,0.0,0.0,5.0,32.0,1.0,881.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,950.0,836.0,3918.962621607783,59.51107060709521,12.585150998888507,3076.0,SERANGOON,48.00287255069534,95.38608760737254,0.24287499365829007
101 SIMEI ST 1,8.0,113.0,1988.0,69.25999999999999,513375.0,2018.0,6.0,1.3408499109999996,103.95143370000002,29.9,52.77,63.64999999999999,38.78,16.02,25.1,33.02,35.18,21.550000000000004,15.930000000000005,332.0,0.0,0.0,6.0,51.0,1.0,265.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,335.0,302.0,4530.649038461538,65.41118190232487,10.459882979936383,4580.0,TAMPINES,45.923453241354,83.46135467326172,0.5191480588311748
101 TAMPINES ST 11,6.8,81.4,1982.0,62.0,333800.0,2018.6,8.0,1.347400346,103.9452949,35.28,57.17999999999999,68.53,49.75,23.87,25.77,33.7,35.87,22.23,14.82,683.0,0.0,0.0,3.0,70.0,4.0,576.0,6.0,13.0,0.0,0.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,544.0,266.0,4093.383177570093,66.02786133954768,14.12092329872118,4495.0,TAMPINES,45.923453241354,83.46135467326172,0.5355762397816055
101 TECK WHYE LANE,11.0,142.0,1989.0,69.36333333333334,554333.3333333335,2018.666666666667,3.6666666666666665,1.3778896459999999,103.75423990000002,37.48,38.97,27.28,34.18,65.17,31.67,25.83,13.449999999999998,24.3,43.83000000000001,863.0,0.0,0.0,7.0,100.0,3.0,310.0,3.0,11.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1078.0,879.0,3903.7558685446006,56.27420588546795,5.392448319072173,1763.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.7775158911809985
101 TOWNER RD,3.125,78.0,1983.0,63.55125,431760.0,2018.125,8.875,1.31942539,103.86108749999997,13.37,30.020000000000003,43.89999999999999,15.53,38.9,11.900000000000002,21.87,25.08,10.019999999999998,26.2,173.0,0.0,0.0,5.0,108.0,0.0,1005.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,497.0,535.0,5551.711711711711,87.390541986653,33.58810152545171,8031.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.4612178019093881
101 WHAMPOA DR,15.5,91.0,1974.0,55.04,404000.0,2017.5,9.0,1.320417102,103.8538139,20.78,40.47,50.65,15.68,40.13,12.33,20.62,24.75,8.78,29.73,814.0,0.0,0.0,4.0,124.0,0.0,1047.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,54.0,39.0,4439.560439560441,80.64289046333752,5.26532180938172,8027.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.3349822433134812
101 WOODLANDS ST 13,4.538461538461538,80.46153846153847,1985.0,66.16076923076922,300675.07692307694,2017.6153846153845,7.0769230769230775,1.4359826849999997,103.78193269999998,46.82000000000001,45.57000000000001,33.77999999999999,42.77999999999999,72.33000000000001,35.52,31.22000000000001,26.27,28.149999999999995,42.22000000000001,601.0,0.0,0.0,4.0,76.0,2.0,366.0,5.0,9.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,938.0,882.0,3771.69503420699,56.98678424642858,17.533819957649506,620.0,WOODLANDS,38.19691376194177,63.43683209530688,0.744450526198737
101 YISHUN AVE 5,3.875,72.0625,1978.0,58.66125,247156.25,2018.1875,8.125,1.4311322900000003,103.82836709999998,41.62,50.95000000000001,53.350000000000016,37.58,63.41999999999999,32.18,37.8,36.0,28.63,38.38,739.0,0.0,0.0,6.0,96.0,1.0,925.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2810.0,2553.0,3448.474996341821,58.76874917744071,18.095737816382453,828.0,YISHUN,40.766577486899415,70.08375596020441,0.614048575886432
101A LOR 2 TOA PAYOH,10.25,145.25,1993.0,74.4175,919944.0,2017.0,8.0,1.339741267,103.8472642,17.55,30.82,52.85,13.52,41.43,17.5,20.1,22.27,10.38,27.5,176.0,0.0,0.0,8.0,75.0,2.0,495.0,6.0,9.0,0.0,1.0,1.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,988.0,881.0,6334.403589985829,85.1299528223649,9.883914856638157,7191.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.5485385985002131
101A PUNGGOL FIELD,8.3,104.0,2002.0,82.684,400500.0,2018.5,7.2,1.3979461680000005,103.90594509999997,35.89999999999999,48.35000000000001,67.0,38.13,38.98,26.9,36.12,38.28,24.75,21.45,882.0,0.0,0.0,6.0,104.0,3.0,657.0,9.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,212.0,186.0,3865.151515151516,46.7515556784719,7.8024022149457375,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.17963262368629654
101B PUNGGOL FIELD,6.8,109.6,2002.0,83.566,421977.6,2017.6,7.2,1.397847151,103.9064361,34.93,47.38,66.03,37.17,38.95,26.63000000000001,35.85,38.02,24.5,21.22,916.0,0.0,0.0,8.0,83.0,3.0,663.0,8.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,233.0,212.0,3849.974705111402,46.07285177223566,10.090487925067027,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.154395576700141
101C PUNGGOL FIELD,12.0,109.83333333333331,2002.0,83.07000000000002,419166.66666666674,2018.166666666667,6.166666666666668,1.3980904580000002,103.9065693,34.0,46.45,65.10000000000001,36.23,39.67000000000001,26.88,36.12,38.28,24.62,21.32,899.0,0.0,0.0,8.0,54.0,3.0,693.0,8.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,260.0,239.0,3816.622483021565,45.94634939056507,4.5989114076128805,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.14969168959893722
101D PUNGGOL FIELD,11.0,102.72727272727272,2002.0,83.10545454545455,416554.54545454547,2018.1818181818185,5.7272727272727275,1.3984847850000002,103.90614389999998,34.7,47.149999999999984,65.79999999999998,36.93,40.75,26.42000000000001,35.63,37.8,24.170000000000005,20.87,838.0,0.0,0.0,9.0,57.0,4.0,721.0,8.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,268.0,214.0,4059.733700642792,48.86703747796589,5.044826112162283,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.25829507587145173
102 ALJUNIED CRES,8.666666666666666,69.77777777777777,1978.0,58.03666666666667,308333.33333333326,2018.4444444444448,7.222222222222222,1.32043903,103.8824204,13.069999999999995,35.55000000000001,46.87,22.680000000000003,27.2,14.150000000000002,25.97,28.2,14.400000000000002,22.88,439.0,0.0,0.0,3.0,86.0,0.0,1143.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,62.0,229.0,4430.744826591679,76.3352095434247,9.637249667453164,7797.0,GEYLANG,56.60567349092167,112.03927730253292,0.35591292457825796
102 ANG MO KIO AVE 3,6.0,117.5,1993.0,73.30666666666667,527666.6666666665,2018.5,6.166666666666668,1.3706500980000005,103.8394103,28.07,38.48,60.85,24.03,55.25,20.180000000000003,24.23,27.97,16.67,33.67000000000001,1178.0,0.0,0.0,3.0,79.0,1.0,743.0,3.0,8.0,1.0,2.0,1.0,2.0,5.0,12.0,1.0,2.0,2.0,4.0,1986.0,1872.0,4470.263961698184,60.94115523779397,13.075797136675865,2868.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.2675486358315675
102 BEDOK NTH AVE 4,7.181818181818183,71.0,1977.0,57.65909090909091,287909.0909090909,2018.2727272727273,8.090909090909092,1.333906548,103.93745839999998,30.72000000000001,53.58,66.79999999999998,41.97000000000001,21.0,22.930000000000003,30.85,33.02,19.38,16.97,580.0,0.0,0.0,4.0,160.0,0.0,1004.0,4.0,10.0,0.0,0.0,2.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,104.0,104.0,4053.187090743213,70.3048804057065,13.625390070286588,6646.0,BEDOK,51.11977742401701,99.51279256079034,0.39644363814626077
102 BEDOK RESERVOIR RD,2.0,74.25,1985.0,65.7525,301500.0,2018.0,7.5,1.328491877,103.90926520000001,34.9,59.38,70.38,43.78,36.0,20.7,28.62,30.78,17.17,21.5,759.0,0.0,0.0,0.0,331.0,0.0,1934.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,93.0,130.0,4062.655472636816,61.775539694132966,30.887769847066487,6734.0,BEDOK,51.11977742401701,99.51279256079034,0.22019215459089586
102 BISHAN ST 12,10.0,121.0,1987.0,66.91666666666667,718666.6666666665,2018.666666666667,6.666666666666668,1.3451431230000004,103.84799079999999,26.98,34.33,47.58000000000001,22.95,48.07,18.0,22.03,25.77,14.449999999999998,31.3,484.0,0.0,0.0,7.0,99.0,2.0,569.0,4.0,10.0,0.0,1.0,0.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,1106.0,1119.0,5939.393939393939,88.76957675685145,9.429938824574577,5057.0,BISHAN,60.269202437554405,104.71884134318148,0.6411834836230594
102 BT BATOK WEST AVE 6,5.333333333333333,129.66666666666666,1985.0,65.87888888888888,480111.11111111107,2018.0,8.666666666666666,1.347329959,103.7473436,35.07999999999999,28.65,9.3,38.15,68.73,26.57,18.47,4.420000000000001,24.53,44.07,383.0,1.0,0.0,7.0,53.0,1.0,368.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,419.0,402.0,3710.3822836910704,56.27339530179407,17.800529161707466,4180.0,BUKIT BATOK,45.388244408445615,75.4522795519283,0.3620655325008209
102 BT PURMEI RD,5.0,90.5,1984.0,64.83,430000.0,2018.0,6.0,1.271908423,103.8266717,15.43,30.92,41.67,33.42,49.65,9.45,13.18,21.58,12.9,32.25,882.0,0.0,0.0,6.0,54.0,1.0,995.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,391.0,369.0,4766.795704295704,73.5190213031198,22.83530585361311,9640.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.12331562290092586
102 C'WEALTH CRES,4.666666666666667,63.0,1970.0,50.31555555555556,275333.33333333326,2018.666666666667,7.777777777777778,1.3078246490000005,103.8006298,22.430000000000003,22.2,30.18,26.270000000000003,56.07999999999999,15.970000000000002,7.980000000000002,20.62,12.88,37.88,626.0,0.0,0.0,4.0,199.0,0.0,1361.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1968.0,1866.0,4365.661915767848,86.70689073462034,23.93649362490889,8327.0,QUEENSTOWN,68.01878290104968,119.67382701379316,0.361786697786601
102 GANGSA RD,5.75,80.5,1988.0,69.105,305000.0,2017.25,8.75,1.379107628,103.7681538,38.05,39.53,32.45,34.75,65.73,29.42,24.72,14.65,22.05,41.58,693.0,0.0,0.0,9.0,130.0,5.0,436.0,4.0,8.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,770.0,840.0,3818.9918872190447,55.27091518250468,9.986279074208992,3335.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.4780038284997351
102 HENDERSON CRES,10.0,80.0,1970.0,50.84499999999999,446648.0,2018.333333333333,5.0,1.290366187,103.8215771,13.769999999999998,22.37,33.47,29.87,47.42000000000001,9.92,13.230000000000002,22.73,10.6,33.87,491.0,0.0,0.0,6.0,136.0,1.0,756.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1039.0,1126.0,5583.0999999999985,109.7186546677451,16.887418015766276,9417.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.5085432512396219
102 HOUGANG AVE 1,9.8,103.4,1984.0,63.68600000000002,393560.0,2018.6,9.8,1.3549644630000002,103.8908551,29.07,42.6,55.42999999999999,31.68,38.4,21.38,30.28,32.77,18.43,25.75,899.0,0.0,0.0,8.0,141.0,1.0,811.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,896.0,1153.0,3806.966685703408,59.77608283203507,6.8033581609452645,3828.0,HOUGANG,41.786204315828854,81.1839872703508,0.45662159561040483
102 JLN DUSUN,6.5,118.0,1981.0,62.72749999999999,602750.0,2017.75,6.25,1.327868743,103.84420959999999,19.43,30.67,52.53,17.75,49.82,13.48,18.63,20.8,7.3,29.15,635.0,0.0,0.0,7.0,147.0,5.0,201.0,1.0,11.0,0.0,1.0,0.0,2.0,1.0,11.0,0.0,3.0,0.0,4.0,169.0,159.0,5108.050847457627,81.4284315100073,19.27870482415085,7944.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.3496782027126484
102 JLN RAJAH,5.0,94.0,1981.0,61.3323076923077,447615.3846153846,2018.3076923076928,6.461538461538463,1.328223064,103.85151979999999,22.57,32.77,44.649999999999984,21.430000000000003,46.92999999999999,13.47,20.4,22.57,9.08,30.88,625.0,0.0,0.0,4.0,56.0,4.0,570.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,114.0,198.0,4761.865793780687,77.64949407413769,20.961484970217846,7948.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.27898156456118817
102 JURONG EAST ST 13,6.090909090909091,68.0,1982.0,62.66,317090.9090909091,2018.1818181818185,7.363636363636362,1.3360965789999997,103.7382192,29.87,22.75,10.47,32.529999999999994,63.51999999999999,23.280000000000005,15.180000000000005,3.18,23.57,43.100000000000016,532.0,0.0,0.0,9.0,79.0,3.0,386.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,871.0,886.0,4663.101604278075,74.4435224211676,19.187793805325843,5591.0,JURONG EAST,45.015845577643326,82.06217412908822,0.7943479959872171
102 LENGKONG TIGA,11.0,122.5,1989.0,69.56500000000001,800750.0,2018.5,6.25,1.325579307,103.9106575,24.5,48.98,64.95,35.75,26.05,20.4,28.87,31.03,17.4,20.75,576.0,0.0,0.0,2.0,52.0,0.0,1918.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,211.0,244.0,6523.204752581241,93.75703151307457,8.83503922460258,6787.0,BEDOK,51.11977742401701,99.51279256079034,0.8810621526381802
102 PASIR RIS ST 12,7.5,109.83333333333331,1988.0,68.89,409666.66666666674,2018.5,7.666666666666668,1.3674842730000003,103.9580411,39.4,62.45,72.92,50.7,23.98,30.680000000000003,39.07999999999999,41.23,27.62,14.87,1136.0,0.0,0.0,4.0,97.0,1.0,738.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,341.0,346.0,3725.5950121818328,54.077582888468726,12.76495916445996,2482.0,PASIR RIS,43.50398179749715,71.55825353538319,0.3768980777602009
102 POTONG PASIR AVE 1,7.1,77.0,1984.0,64.61699999999999,403100.0,2018.2,6.3,1.3336901270000003,103.86881059999999,17.849999999999994,34.5,49.77,21.9,37.10000000000001,13.349999999999998,21.65,24.2,9.82,24.9,99.0,0.0,0.0,7.0,79.0,1.0,253.0,2.0,11.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,519.0,490.0,5264.08523908524,81.45590926842769,21.144833426882503,7310.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.4784470463935909
102 RIVERVALE WALK,6.666666666666668,141.44444444444446,1999.0,79.24999999999999,561222.2222222221,2018.4444444444448,6.8888888888888875,1.3821513900000002,103.9000751,36.82999999999999,49.28,67.05,37.18,49.23,24.38,33.6,35.77,22.13,24.63,737.0,0.0,0.0,7.0,89.0,1.0,408.0,4.0,15.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1169.0,1053.0,3966.903347478465,50.07227721609024,13.637997036308622,2077.0,SENGKANG,41.178724969218116,67.75428524303348,0.33465154281751325
102 SERANGOON NTH AVE 1,3.0,73.0,1984.0,64.39,282629.33333333326,2019.0,5.666666666666668,1.3708432730000002,103.8711536,34.23,45.23,65.67,30.2,48.43,20.02,28.320000000000004,31.8,14.15,31.149999999999995,1916.0,0.0,0.0,5.0,80.0,1.0,928.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1026.0,912.0,3869.042681330191,60.10610950258319,24.24241330204925,3076.0,SERANGOON,48.00287255069534,95.38608760737254,0.2554330038054745
102 SIMEI ST 1,5.0,111.5,1988.0,69.395,493458.0,2017.875,7.75,1.34134725,103.9513551,30.28,53.14999999999999,64.02999999999999,39.17000000000001,14.75,24.300000000000004,32.23,34.38,20.77,15.150000000000002,310.0,0.0,0.0,6.0,78.0,1.0,235.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,291.0,280.0,4420.963164013241,63.68726205984976,17.594379611778976,4580.0,TAMPINES,45.923453241354,83.46135467326172,0.4732232794291554
102 TAMPINES ST 11,5.25,84.0,1983.0,64.41583333333334,351000.0,2017.833333333333,7.166666666666668,1.3467161630000002,103.94552139999998,37.10000000000001,59.0,70.35000000000001,51.73000000000001,24.579999999999995,25.35,33.27,35.43,21.670000000000005,14.25,760.0,0.0,0.0,3.0,137.0,5.0,656.0,5.0,13.0,0.0,0.0,1.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,477.0,224.0,4217.058860358789,65.43479404580425,17.985430837986918,4517.0,TAMPINES,45.923453241354,83.46135467326172,0.5197770802356402
102 TECK WHYE LANE,6.285714285714287,111.57142857142857,1989.0,69.55857142857144,347714.2857142857,2018.2857142857144,6.142857142857142,1.377082841,103.7543944,36.07999999999999,37.57,25.88,32.78,63.77,31.98,26.15,13.769999999999998,24.62,44.17000000000001,864.0,0.0,0.0,5.0,103.0,3.0,393.0,3.0,10.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1158.0,953.0,3116.19748176352,44.810972448259676,8.795391921013548,1763.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.28336565908995837
102 TOWNER RD,5.0,74.0,1984.0,65.33,408000.0,2017.0,9.0,1.320586095,103.862002,12.68,29.33,43.22,14.85,38.57,12.75,21.68,24.23,9.83,25.35,331.0,0.0,0.0,1.0,59.0,0.0,1167.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,482.0,584.0,5513.513513513513,84.39481882004459,16.87896376400892,8017.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.4051735936350256
102 WOODLANDS ST 13,7.142857142857142,77.71428571428571,1985.0,65.13,288285.71428571426,2018.5714285714291,7.571428571428571,1.4360829489999998,103.7811996,47.21999999999999,45.96999999999999,34.18,43.18,74.07000000000002,35.67000000000001,31.35,26.4,28.28,42.37,679.0,0.0,0.0,4.0,65.0,2.0,328.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,953.0,933.0,3749.4437749142494,57.565657141781465,11.221096839512628,619.0,WOODLANDS,38.19691376194177,63.43683209530688,0.767385342694861
102A PUNGGOL FIELD,10.5,106.66666666666669,2002.0,82.875,420000.0,2018.333333333333,8.5,1.398833183,103.90578359999999,34.27,46.72,65.37,36.5,41.43,26.329999999999995,35.57,37.73,24.12,20.82,785.0,0.0,0.0,9.0,93.0,4.0,750.0,8.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,276.0,193.0,3942.7609427609423,47.5824051093945,5.783245336233313,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.21052707697284587
102B PUNGGOL FIELD,9.5,110.125,2002.0,83.33375000000002,421250.0,2018.25,4.125,1.3990852580000002,103.90547140000001,33.98,46.43,65.08,36.22,39.92000000000001,27.32999999999999,36.57,38.72,24.430000000000003,21.13,745.0,0.0,0.0,9.0,82.0,4.0,771.0,9.0,16.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,280.0,182.0,3827.7777984630047,45.930073551334345,8.291519975365722,1548.0,PUNGGOL,41.920667046761714,68.81382560879811,0.1490864858928282
102C PUNGGOL FIELD,9.8,110.5,2002.0,83.624,416100.0,2017.8,6.2,1.398761278,103.90493899999998,35.63,48.07999999999999,67.83000000000001,39.98,40.89999999999999,27.43,36.64999999999999,38.82,25.0,21.7,756.0,0.0,0.0,7.0,28.0,2.0,729.0,9.0,16.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,223.0,120.0,3764.7669188609552,45.028263571251316,7.843894028914492,1547.0,PUNGGOL,41.920667046761714,68.81382560879811,0.11555342290200249
102D PUNGGOL FIELD,8.666666666666666,103.33333333333331,2002.0,83.77888888888889,396666.66666666674,2017.555555555556,7.444444444444445,1.3984807080000001,103.9052498,35.75,48.2,66.85000000000001,37.98,40.95,27.85,37.07999999999999,39.23,25.42,22.12,797.0,0.0,0.0,8.0,75.0,3.0,702.0,9.0,16.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,217.0,130.0,3849.607182940516,45.95296818128102,8.405232654353265,1547.0,PUNGGOL,41.920667046761714,68.81382560879811,0.14993780389230618
